internalization_advantage,cross_node_learning,integration_threshold,conditional_target_size,equilibrium_firm_size,per_node_surplus_at_target,regime
0.87000000,0.70000000,0.25684186,9,9,0.61315814,finite_rollup
0.87750000,0.70000000,0.25684186,9,9,0.62065814,finite_rollup
0.88500000,0.70000000,0.25684186,9,9,0.62815814,finite_rollup
0.89250000,0.70000000,0.25684186,9,9,0.63565814,finite_rollup
0.90000000,0.70000000,0.25684186,9,9,0.64315814,finite_rollup
0.30000000,0.71250000,0.24850853,9,9,0.05149147,finite_rollup
0.30750000,0.71250000,0.24850853,9,9,0.05899147,finite_rollup
0.31500000,0.71250000,0.24850853,9,9,0.06649147,finite_rollup
0.32250000,0.71250000,0.24850853,9,9,0.07399147,finite_rollup
0.33000000,0.71250000,0.24850853,9,9,0.08149147,finite_rollup
0.33750000,0.71250000,0.24850853,9,9,0.08899147,finite_rollup
0.34500000,0.71250000,0.24850853,9,9,0.09649147,finite_rollup
0.35250000,0.71250000,0.24850853,9,9,0.10399147,finite_rollup
0.36000000,0.71250000,0.24850853,9,9,0.11149147,finite_rollup
0.36750000,0.71250000,0.24850853,9,9,0.11899147,finite_rollup
0.37500000,0.71250000,0.24850853,9,9,0.12649147,finite_rollup
0.38250000,0.71250000,0.24850853,9,9,0.13399147,finite_rollup
0.39000000,0.71250000,0.24850853,9,9,0.14149147,finite_rollup
0.39750000,0.71250000,0.24850853,9,9,0.14899147,finite_rollup
0.40500000,0.71250000,0.24850853,9,9,0.15649147,finite_rollup
0.41250000,0.71250000,0.24850853,9,9,0.16399147,finite_rollup
0.42000000,0.71250000,0.24850853,9,9,0.17149147,finite_rollup
0.42750000,0.71250000,0.24850853,9,9,0.17899147,finite_rollup
0.43500000,0.71250000,0.24850853,9,9,0.18649147,finite_rollup
0.44250000,0.71250000,0.24850853,9,9,0.19399147,finite_rollup
0.45000000,0.71250000,0.24850853,9,9,0.20149147,finite_rollup
0.45750000,0.71250000,0.24850853,9,9,0.20899147,finite_rollup
0.46500000,0.71250000,0.24850853,9,9,0.21649147,finite_rollup
0.47250000,0.71250000,0.24850853,9,9,0.22399147,finite_rollup
0.48000000,0.71250000,0.24850853,9,9,0.23149147,finite_rollup
0.48750000,0.71250000,0.24850853,9,9,0.23899147,finite_rollup
0.49500000,0.71250000,0.24850853,9,9,0.24649147,finite_rollup
0.50250000,0.71250000,0.24850853,9,9,0.25399147,finite_rollup
0.51000000,0.71250000,0.24850853,9,9,0.26149147,finite_rollup
0.51750000,0.71250000,0.24850853,9,9,0.26899147,finite_rollup
0.52500000,0.71250000,0.24850853,9,9,0.27649147,finite_rollup
0.53250000,0.71250000,0.24850853,9,9,0.28399147,finite_rollup
0.54000000,0.71250000,0.24850853,9,9,0.29149147,finite_rollup
0.54750000,0.71250000,0.24850853,9,9,0.29899147,finite_rollup
0.55500000,0.71250000,0.24850853,9,9,0.30649147,finite_rollup
0.56250000,0.71250000,0.24850853,9,9,0.31399147,finite_rollup
0.57000000,0.71250000,0.24850853,9,9,0.32149147,finite_rollup
0.57750000,0.71250000,0.24850853,9,9,0.32899147,finite_rollup
0.58500000,0.71250000,0.24850853,9,9,0.33649147,finite_rollup
0.59250000,0.71250000,0.24850853,9,9,0.34399147,finite_rollup
0.60000000,0.71250000,0.24850853,9,9,0.35149147,finite_rollup
0.60750000,0.71250000,0.24850853,9,9,0.35899147,finite_rollup
0.61500000,0.71250000,0.24850853,9,9,0.36649147,finite_rollup
0.62250000,0.71250000,0.24850853,9,9,0.37399147,finite_rollup
0.63000000,0.71250000,0.24850853,9,9,0.38149147,finite_rollup
0.63750000,0.71250000,0.24850853,9,9,0.38899147,finite_rollup
0.64500000,0.71250000,0.24850853,9,9,0.39649147,finite_rollup
0.65250000,0.71250000,0.24850853,9,9,0.40399147,finite_rollup
0.66000000,0.71250000,0.24850853,9,9,0.41149147,finite_rollup
0.66750000,0.71250000,0.24850853,9,9,0.41899147,finite_rollup
0.67500000,0.71250000,0.24850853,9,9,0.42649147,finite_rollup
0.68250000,0.71250000,0.24850853,9,9,0.43399147,finite_rollup
0.69000000,0.71250000,0.24850853,9,9,0.44149147,finite_rollup
0.69750000,0.71250000,0.24850853,9,9,0.44899147,finite_rollup
0.70500000,0.71250000,0.24850853,9,9,0.45649147,finite_rollup
0.71250000,0.71250000,0.24850853,9,9,0.46399147,finite_rollup
0.72000000,0.71250000,0.24850853,9,9,0.47149147,finite_rollup
0.72750000,0.71250000,0.24850853,9,9,0.47899147,finite_rollup
0.73500000,0.71250000,0.24850853,9,9,0.48649147,finite_rollup
0.74250000,0.71250000,0.24850853,9,9,0.49399147,finite_rollup
0.75000000,0.71250000,0.24850853,9,9,0.50149147,finite_rollup
0.75750000,0.71250000,0.24850853,9,9,0.50899147,finite_rollup
0.76500000,0.71250000,0.24850853,9,9,0.51649147,finite_rollup
0.77250000,0.71250000,0.24850853,9,9,0.52399147,finite_rollup
0.78000000,0.71250000,0.24850853,9,9,0.53149147,finite_rollup
0.78750000,0.71250000,0.24850853,9,9,0.53899147,finite_rollup
0.79500000,0.71250000,0.24850853,9,9,0.54649147,finite_rollup
0.80250000,0.71250000,0.24850853,9,9,0.55399147,finite_rollup
0.81000000,0.71250000,0.24850853,9,9,0.56149147,finite_rollup
0.81750000,0.71250000,0.24850853,9,9,0.56899147,finite_rollup
0.82500000,0.71250000,0.24850853,9,9,0.57649147,finite_rollup
0.83250000,0.71250000,0.24850853,9,9,0.58399147,finite_rollup
0.84000000,0.71250000,0.24850853,9,9,0.59149147,finite_rollup
0.84750000,0.71250000,0.24850853,9,9,0.59899147,finite_rollup
0.85500000,0.71250000,0.24850853,9,9,0.60649147,finite_rollup
0.86250000,0.71250000,0.24850853,9,9,0.61399147,finite_rollup
0.87000000,0.71250000,0.24850853,9,9,0.62149147,finite_rollup
0.87750000,0.71250000,0.24850853,9,9,0.62899147,finite_rollup
0.88500000,0.71250000,0.24850853,9,9,0.63649147,finite_rollup
0.89250000,0.71250000,0.24850853,9,9,0.64399147,finite_rollup
0.90000000,0.71250000,0.24850853,9,9,0.65149147,finite_rollup
0.30000000,0.72500000,0.24017519,9,9,0.05982481,finite_rollup
0.30750000,0.72500000,0.24017519,9,9,0.06732481,finite_rollup
0.31500000,0.72500000,0.24017519,9,9,0.07482481,finite_rollup
0.32250000,0.72500000,0.24017519,9,9,0.08232481,finite_rollup
0.33000000,0.72500000,0.24017519,9,9,0.08982481,finite_rollup
0.33750000,0.72500000,0.24017519,9,9,0.09732481,finite_rollup
0.34500000,0.72500000,0.24017519,9,9,0.10482481,finite_rollup
0.35250000,0.72500000,0.24017519,9,9,0.11232481,finite_rollup
0.36000000,0.72500000,0.24017519,9,9,0.11982481,finite_rollup
0.36750000,0.72500000,0.24017519,9,9,0.12732481,finite_rollup
0.37500000,0.72500000,0.24017519,9,9,0.13482481,finite_rollup
0.38250000,0.72500000,0.24017519,9,9,0.14232481,finite_rollup
0.39000000,0.72500000,0.24017519,9,9,0.14982481,finite_rollup
0.39750000,0.72500000,0.24017519,9,9,0.15732481,finite_rollup
0.40500000,0.72500000,0.24017519,9,9,0.16482481,finite_rollup
0.41250000,0.72500000,0.24017519,9,9,0.17232481,finite_rollup
0.42000000,0.72500000,0.24017519,9,9,0.17982481,finite_rollup
0.42750000,0.72500000,0.24017519,9,9,0.18732481,finite_rollup
0.43500000,0.72500000,0.24017519,9,9,0.19482481,finite_rollup
0.44250000,0.72500000,0.24017519,9,9,0.20232481,finite_rollup
0.45000000,0.72500000,0.24017519,9,9,0.20982481,finite_rollup
0.45750000,0.72500000,0.24017519,9,9,0.21732481,finite_rollup
0.46500000,0.72500000,0.24017519,9,9,0.22482481,finite_rollup
0.47250000,0.72500000,0.24017519,9,9,0.23232481,finite_rollup
0.48000000,0.72500000,0.24017519,9,9,0.23982481,finite_rollup
0.48750000,0.72500000,0.24017519,9,9,0.24732481,finite_rollup
0.49500000,0.72500000,0.24017519,9,9,0.25482481,finite_rollup
0.50250000,0.72500000,0.24017519,9,9,0.26232481,finite_rollup
0.51000000,0.72500000,0.24017519,9,9,0.26982481,finite_rollup
0.51750000,0.72500000,0.24017519,9,9,0.27732481,finite_rollup
0.52500000,0.72500000,0.24017519,9,9,0.28482481,finite_rollup
0.53250000,0.72500000,0.24017519,9,9,0.29232481,finite_rollup
0.54000000,0.72500000,0.24017519,9,9,0.29982481,finite_rollup
0.54750000,0.72500000,0.24017519,9,9,0.30732481,finite_rollup
0.55500000,0.72500000,0.24017519,9,9,0.31482481,finite_rollup
0.56250000,0.72500000,0.24017519,9,9,0.32232481,finite_rollup
0.57000000,0.72500000,0.24017519,9,9,0.32982481,finite_rollup
0.57750000,0.72500000,0.24017519,9,9,0.33732481,finite_rollup
0.58500000,0.72500000,0.24017519,9,9,0.34482481,finite_rollup
0.59250000,0.72500000,0.24017519,9,9,0.35232481,finite_rollup
0.60000000,0.72500000,0.24017519,9,9,0.35982481,finite_rollup
0.60750000,0.72500000,0.24017519,9,9,0.36732481,finite_rollup
0.61500000,0.72500000,0.24017519,9,9,0.37482481,finite_rollup
0.62250000,0.72500000,0.24017519,9,9,0.38232481,finite_rollup
0.63000000,0.72500000,0.24017519,9,9,0.38982481,finite_rollup
0.63750000,0.72500000,0.24017519,9,9,0.39732481,finite_rollup
0.64500000,0.72500000,0.24017519,9,9,0.40482481,finite_rollup
0.65250000,0.72500000,0.24017519,9,9,0.41232481,finite_rollup
0.66000000,0.72500000,0.24017519,9,9,0.41982481,finite_rollup
0.66750000,0.72500000,0.24017519,9,9,0.42732481,finite_rollup
0.67500000,0.72500000,0.24017519,9,9,0.43482481,finite_rollup
0.68250000,0.72500000,0.24017519,9,9,0.44232481,finite_rollup
0.69000000,0.72500000,0.24017519,9,9,0.44982481,finite_rollup
0.69750000,0.72500000,0.24017519,9,9,0.45732481,finite_rollup
0.70500000,0.72500000,0.24017519,9,9,0.46482481,finite_rollup
0.71250000,0.72500000,0.24017519,9,9,0.47232481,finite_rollup
0.72000000,0.72500000,0.24017519,9,9,0.47982481,finite_rollup
0.72750000,0.72500000,0.24017519,9,9,0.48732481,finite_rollup
0.73500000,0.72500000,0.24017519,9,9,0.49482481,finite_rollup
0.74250000,0.72500000,0.24017519,9,9,0.50232481,finite_rollup
0.75000000,0.72500000,0.24017519,9,9,0.50982481,finite_rollup
0.75750000,0.72500000,0.24017519,9,9,0.51732481,finite_rollup
0.76500000,0.72500000,0.24017519,9,9,0.52482481,finite_rollup
0.77250000,0.72500000,0.24017519,9,9,0.53232481,finite_rollup
0.78000000,0.72500000,0.24017519,9,9,0.53982481,finite_rollup
0.78750000,0.72500000,0.24017519,9,9,0.54732481,finite_rollup
0.79500000,0.72500000,0.24017519,9,9,0.55482481,finite_rollup
0.80250000,0.72500000,0.24017519,9,9,0.56232481,finite_rollup
0.81000000,0.72500000,0.24017519,9,9,0.56982481,finite_rollup
0.81750000,0.72500000,0.24017519,9,9,0.57732481,finite_rollup
0.82500000,0.72500000,0.24017519,9,9,0.58482481,finite_rollup
0.83250000,0.72500000,0.24017519,9,9,0.59232481,finite_rollup
0.84000000,0.72500000,0.24017519,9,9,0.59982481,finite_rollup
0.84750000,0.72500000,0.24017519,9,9,0.60732481,finite_rollup
0.85500000,0.72500000,0.24017519,9,9,0.61482481,finite_rollup
0.86250000,0.72500000,0.24017519,9,9,0.62232481,finite_rollup
0.87000000,0.72500000,0.24017519,9,9,0.62982481,finite_rollup
0.87750000,0.72500000,0.24017519,9,9,0.63732481,finite_rollup
0.88500000,0.72500000,0.24017519,9,9,0.64482481,finite_rollup
0.89250000,0.72500000,0.24017519,9,9,0.65232481,finite_rollup
0.90000000,0.72500000,0.24017519,9,9,0.65982481,finite_rollup
0.30000000,0.73750000,0.23184186,9,9,0.06815814,finite_rollup
0.30750000,0.73750000,0.23184186,9,9,0.07565814,finite_rollup
0.31500000,0.73750000,0.23184186,9,9,0.08315814,finite_rollup
0.32250000,0.73750000,0.23184186,9,9,0.09065814,finite_rollup
0.33000000,0.73750000,0.23184186,9,9,0.09815814,finite_rollup
0.33750000,0.73750000,0.23184186,9,9,0.10565814,finite_rollup
0.34500000,0.73750000,0.23184186,9,9,0.11315814,finite_rollup
0.35250000,0.73750000,0.23184186,9,9,0.12065814,finite_rollup
0.36000000,0.73750000,0.23184186,9,9,0.12815814,finite_rollup
0.36750000,0.73750000,0.23184186,9,9,0.13565814,finite_rollup
0.37500000,0.73750000,0.23184186,9,9,0.14315814,finite_rollup
0.38250000,0.73750000,0.23184186,9,9,0.15065814,finite_rollup
0.39000000,0.73750000,0.23184186,9,9,0.15815814,finite_rollup
0.39750000,0.73750000,0.23184186,9,9,0.16565814,finite_rollup
0.40500000,0.73750000,0.23184186,9,9,0.17315814,finite_rollup
0.41250000,0.73750000,0.23184186,9,9,0.18065814,finite_rollup
0.42000000,0.73750000,0.23184186,9,9,0.18815814,finite_rollup
0.42750000,0.73750000,0.23184186,9,9,0.19565814,finite_rollup
0.43500000,0.73750000,0.23184186,9,9,0.20315814,finite_rollup
0.44250000,0.73750000,0.23184186,9,9,0.21065814,finite_rollup
0.45000000,0.73750000,0.23184186,9,9,0.21815814,finite_rollup
0.45750000,0.73750000,0.23184186,9,9,0.22565814,finite_rollup
0.46500000,0.73750000,0.23184186,9,9,0.23315814,finite_rollup
0.47250000,0.73750000,0.23184186,9,9,0.24065814,finite_rollup
0.48000000,0.73750000,0.23184186,9,9,0.24815814,finite_rollup
0.48750000,0.73750000,0.23184186,9,9,0.25565814,finite_rollup
0.49500000,0.73750000,0.23184186,9,9,0.26315814,finite_rollup
0.50250000,0.73750000,0.23184186,9,9,0.27065814,finite_rollup
0.51000000,0.73750000,0.23184186,9,9,0.27815814,finite_rollup
0.51750000,0.73750000,0.23184186,9,9,0.28565814,finite_rollup
0.52500000,0.73750000,0.23184186,9,9,0.29315814,finite_rollup
0.53250000,0.73750000,0.23184186,9,9,0.30065814,finite_rollup
0.54000000,0.73750000,0.23184186,9,9,0.30815814,finite_rollup
0.54750000,0.73750000,0.23184186,9,9,0.31565814,finite_rollup
0.55500000,0.73750000,0.23184186,9,9,0.32315814,finite_rollup
0.56250000,0.73750000,0.23184186,9,9,0.33065814,finite_rollup
0.57000000,0.73750000,0.23184186,9,9,0.33815814,finite_rollup
0.57750000,0.73750000,0.23184186,9,9,0.34565814,finite_rollup
0.58500000,0.73750000,0.23184186,9,9,0.35315814,finite_rollup
0.59250000,0.73750000,0.23184186,9,9,0.36065814,finite_rollup
0.60000000,0.73750000,0.23184186,9,9,0.36815814,finite_rollup
0.60750000,0.73750000,0.23184186,9,9,0.37565814,finite_rollup
0.61500000,0.73750000,0.23184186,9,9,0.38315814,finite_rollup
0.62250000,0.73750000,0.23184186,9,9,0.39065814,finite_rollup
0.63000000,0.73750000,0.23184186,9,9,0.39815814,finite_rollup
0.63750000,0.73750000,0.23184186,9,9,0.40565814,finite_rollup
0.64500000,0.73750000,0.23184186,9,9,0.41315814,finite_rollup
0.65250000,0.73750000,0.23184186,9,9,0.42065814,finite_rollup
0.66000000,0.73750000,0.23184186,9,9,0.42815814,finite_rollup
0.66750000,0.73750000,0.23184186,9,9,0.43565814,finite_rollup
0.67500000,0.73750000,0.23184186,9,9,0.44315814,finite_rollup
0.68250000,0.73750000,0.23184186,9,9,0.45065814,finite_rollup
0.69000000,0.73750000,0.23184186,9,9,0.45815814,finite_rollup
0.69750000,0.73750000,0.23184186,9,9,0.46565814,finite_rollup
0.70500000,0.73750000,0.23184186,9,9,0.47315814,finite_rollup
0.71250000,0.73750000,0.23184186,9,9,0.48065814,finite_rollup
0.72000000,0.73750000,0.23184186,9,9,0.48815814,finite_rollup
0.72750000,0.73750000,0.23184186,9,9,0.49565814,finite_rollup
0.73500000,0.73750000,0.23184186,9,9,0.50315814,finite_rollup
0.74250000,0.73750000,0.23184186,9,9,0.51065814,finite_rollup
0.75000000,0.73750000,0.23184186,9,9,0.51815814,finite_rollup
0.75750000,0.73750000,0.23184186,9,9,0.52565814,finite_rollup
0.76500000,0.73750000,0.23184186,9,9,0.53315814,finite_rollup
0.77250000,0.73750000,0.23184186,9,9,0.54065814,finite_rollup
0.78000000,0.73750000,0.23184186,9,9,0.54815814,finite_rollup
0.78750000,0.73750000,0.23184186,9,9,0.55565814,finite_rollup
0.79500000,0.73750000,0.23184186,9,9,0.56315814,finite_rollup
0.80250000,0.73750000,0.23184186,9,9,0.57065814,finite_rollup
0.81000000,0.73750000,0.23184186,9,9,0.57815814,finite_rollup
0.81750000,0.73750000,0.23184186,9,9,0.58565814,finite_rollup
0.82500000,0.73750000,0.23184186,9,9,0.59315814,finite_rollup
0.83250000,0.73750000,0.23184186,9,9,0.60065814,finite_rollup
0.84000000,0.73750000,0.23184186,9,9,0.60815814,finite_rollup
0.84750000,0.73750000,0.23184186,9,9,0.61565814,finite_rollup
0.85500000,0.73750000,0.23184186,9,9,0.62315814,finite_rollup
0.86250000,0.73750000,0.23184186,9,9,0.63065814,finite_rollup
0.87000000,0.73750000,0.23184186,9,9,0.63815814,finite_rollup
0.87750000,0.73750000,0.23184186,9,9,0.64565814,finite_rollup
0.88500000,0.73750000,0.23184186,9,9,0.65315814,finite_rollup
0.89250000,0.73750000,0.23184186,9,9,0.66065814,finite_rollup
0.90000000,0.73750000,0.23184186,9,9,0.66815814,finite_rollup
0.30000000,0.75000000,0.22350853,9,9,0.07649147,finite_rollup
0.30750000,0.75000000,0.22350853,9,9,0.08399147,finite_rollup
0.31500000,0.75000000,0.22350853,9,9,0.09149147,finite_rollup
0.32250000,0.75000000,0.22350853,9,9,0.09899147,finite_rollup
0.33000000,0.75000000,0.22350853,9,9,0.10649147,finite_rollup
0.33750000,0.75000000,0.22350853,9,9,0.11399147,finite_rollup
0.34500000,0.75000000,0.22350853,9,9,0.12149147,finite_rollup
0.35250000,0.75000000,0.22350853,9,9,0.12899147,finite_rollup
0.36000000,0.75000000,0.22350853,9,9,0.13649147,finite_rollup
0.36750000,0.75000000,0.22350853,9,9,0.14399147,finite_rollup
0.37500000,0.75000000,0.22350853,9,9,0.15149147,finite_rollup
0.38250000,0.75000000,0.22350853,9,9,0.15899147,finite_rollup
0.39000000,0.75000000,0.22350853,9,9,0.16649147,finite_rollup
0.39750000,0.75000000,0.22350853,9,9,0.17399147,finite_rollup
0.40500000,0.75000000,0.22350853,9,9,0.18149147,finite_rollup
0.41250000,0.75000000,0.22350853,9,9,0.18899147,finite_rollup
0.42000000,0.75000000,0.22350853,9,9,0.19649147,finite_rollup
0.42750000,0.75000000,0.22350853,9,9,0.20399147,finite_rollup
0.43500000,0.75000000,0.22350853,9,9,0.21149147,finite_rollup
0.44250000,0.75000000,0.22350853,9,9,0.21899147,finite_rollup
0.45000000,0.75000000,0.22350853,9,9,0.22649147,finite_rollup
0.45750000,0.75000000,0.22350853,9,9,0.23399147,finite_rollup
0.46500000,0.75000000,0.22350853,9,9,0.24149147,finite_rollup
0.47250000,0.75000000,0.22350853,9,9,0.24899147,finite_rollup
0.48000000,0.75000000,0.22350853,9,9,0.25649147,finite_rollup
0.48750000,0.75000000,0.22350853,9,9,0.26399147,finite_rollup
0.49500000,0.75000000,0.22350853,9,9,0.27149147,finite_rollup
0.50250000,0.75000000,0.22350853,9,9,0.27899147,finite_rollup
0.51000000,0.75000000,0.22350853,9,9,0.28649147,finite_rollup
0.51750000,0.75000000,0.22350853,9,9,0.29399147,finite_rollup
0.52500000,0.75000000,0.22350853,9,9,0.30149147,finite_rollup
0.53250000,0.75000000,0.22350853,9,9,0.30899147,finite_rollup
0.54000000,0.75000000,0.22350853,9,9,0.31649147,finite_rollup
0.54750000,0.75000000,0.22350853,9,9,0.32399147,finite_rollup
0.55500000,0.75000000,0.22350853,9,9,0.33149147,finite_rollup
0.56250000,0.75000000,0.22350853,9,9,0.33899147,finite_rollup
0.57000000,0.75000000,0.22350853,9,9,0.34649147,finite_rollup
0.57750000,0.75000000,0.22350853,9,9,0.35399147,finite_rollup
0.58500000,0.75000000,0.22350853,9,9,0.36149147,finite_rollup
0.59250000,0.75000000,0.22350853,9,9,0.36899147,finite_rollup
0.60000000,0.75000000,0.22350853,9,9,0.37649147,finite_rollup
0.60750000,0.75000000,0.22350853,9,9,0.38399147,finite_rollup
0.61500000,0.75000000,0.22350853,9,9,0.39149147,finite_rollup
0.62250000,0.75000000,0.22350853,9,9,0.39899147,finite_rollup
0.63000000,0.75000000,0.22350853,9,9,0.40649147,finite_rollup
0.63750000,0.75000000,0.22350853,9,9,0.41399147,finite_rollup
0.64500000,0.75000000,0.22350853,9,9,0.42149147,finite_rollup
0.65250000,0.75000000,0.22350853,9,9,0.42899147,finite_rollup
0.66000000,0.75000000,0.22350853,9,9,0.43649147,finite_rollup
0.66750000,0.75000000,0.22350853,9,9,0.44399147,finite_rollup
0.67500000,0.75000000,0.22350853,9,9,0.45149147,finite_rollup
0.68250000,0.75000000,0.22350853,9,9,0.45899147,finite_rollup
0.69000000,0.75000000,0.22350853,9,9,0.46649147,finite_rollup
0.69750000,0.75000000,0.22350853,9,9,0.47399147,finite_rollup
0.70500000,0.75000000,0.22350853,9,9,0.48149147,finite_rollup
0.71250000,0.75000000,0.22350853,9,9,0.48899147,finite_rollup
0.72000000,0.75000000,0.22350853,9,9,0.49649147,finite_rollup
0.72750000,0.75000000,0.22350853,9,9,0.50399147,finite_rollup
0.73500000,0.75000000,0.22350853,9,9,0.51149147,finite_rollup
0.74250000,0.75000000,0.22350853,9,9,0.51899147,finite_rollup
0.75000000,0.75000000,0.22350853,9,9,0.52649147,finite_rollup
0.75750000,0.75000000,0.22350853,9,9,0.53399147,finite_rollup
0.76500000,0.75000000,0.22350853,9,9,0.54149147,finite_rollup
0.77250000,0.75000000,0.22350853,9,9,0.54899147,finite_rollup
0.78000000,0.75000000,0.22350853,9,9,0.55649147,finite_rollup
0.78750000,0.75000000,0.22350853,9,9,0.56399147,finite_rollup
0.79500000,0.75000000,0.22350853,9,9,0.57149147,finite_rollup
0.80250000,0.75000000,0.22350853,9,9,0.57899147,finite_rollup
0.81000000,0.75000000,0.22350853,9,9,0.58649147,finite_rollup
0.81750000,0.75000000,0.22350853,9,9,0.59399147,finite_rollup
0.82500000,0.75000000,0.22350853,9,9,0.60149147,finite_rollup
0.83250000,0.75000000,0.22350853,9,9,0.60899147,finite_rollup
0.84000000,0.75000000,0.22350853,9,9,0.61649147,finite_rollup
0.84750000,0.75000000,0.22350853,9,9,0.62399147,finite_rollup
0.85500000,0.75000000,0.22350853,9,9,0.63149147,finite_rollup
0.86250000,0.75000000,0.22350853,9,9,0.63899147,finite_rollup
0.87000000,0.75000000,0.22350853,9,9,0.64649147,finite_rollup
0.87750000,0.75000000,0.22350853,9,9,0.65399147,finite_rollup
0.88500000,0.75000000,0.22350853,9,9,0.66149147,finite_rollup
0.89250000,0.75000000,0.22350853,9,9,0.66899147,finite_rollup
0.90000000,0.75000000,0.22350853,9,9,0.67649147,finite_rollup
0.30000000,0.76250000,0.21517519,9,9,0.08482481,finite_rollup
0.30750000,0.76250000,0.21517519,9,9,0.09232481,finite_rollup
0.31500000,0.76250000,0.21517519,9,9,0.09982481,finite_rollup
0.32250000,0.76250000,0.21517519,9,9,0.10732481,finite_rollup
0.33000000,0.76250000,0.21517519,9,9,0.11482481,finite_rollup
0.33750000,0.76250000,0.21517519,9,9,0.12232481,finite_rollup
0.34500000,0.76250000,0.21517519,9,9,0.12982481,finite_rollup
0.35250000,0.76250000,0.21517519,9,9,0.13732481,finite_rollup
0.36000000,0.76250000,0.21517519,9,9,0.14482481,finite_rollup
0.36750000,0.76250000,0.21517519,9,9,0.15232481,finite_rollup
0.37500000,0.76250000,0.21517519,9,9,0.15982481,finite_rollup
0.38250000,0.76250000,0.21517519,9,9,0.16732481,finite_rollup
0.39000000,0.76250000,0.21517519,9,9,0.17482481,finite_rollup
0.39750000,0.76250000,0.21517519,9,9,0.18232481,finite_rollup
0.40500000,0.76250000,0.21517519,9,9,0.18982481,finite_rollup
0.41250000,0.76250000,0.21517519,9,9,0.19732481,finite_rollup
0.42000000,0.76250000,0.21517519,9,9,0.20482481,finite_rollup
0.42750000,0.76250000,0.21517519,9,9,0.21232481,finite_rollup
0.43500000,0.76250000,0.21517519,9,9,0.21982481,finite_rollup
0.44250000,0.76250000,0.21517519,9,9,0.22732481,finite_rollup
0.45000000,0.76250000,0.21517519,9,9,0.23482481,finite_rollup
0.45750000,0.76250000,0.21517519,9,9,0.24232481,finite_rollup
0.46500000,0.76250000,0.21517519,9,9,0.24982481,finite_rollup
0.47250000,0.76250000,0.21517519,9,9,0.25732481,finite_rollup
0.48000000,0.76250000,0.21517519,9,9,0.26482481,finite_rollup
0.48750000,0.76250000,0.21517519,9,9,0.27232481,finite_rollup
0.49500000,0.76250000,0.21517519,9,9,0.27982481,finite_rollup
0.50250000,0.76250000,0.21517519,9,9,0.28732481,finite_rollup
0.51000000,0.76250000,0.21517519,9,9,0.29482481,finite_rollup
0.51750000,0.76250000,0.21517519,9,9,0.30232481,finite_rollup
0.52500000,0.76250000,0.21517519,9,9,0.30982481,finite_rollup
0.53250000,0.76250000,0.21517519,9,9,0.31732481,finite_rollup
0.54000000,0.76250000,0.21517519,9,9,0.32482481,finite_rollup
0.54750000,0.76250000,0.21517519,9,9,0.33232481,finite_rollup
0.55500000,0.76250000,0.21517519,9,9,0.33982481,finite_rollup
0.56250000,0.76250000,0.21517519,9,9,0.34732481,finite_rollup
0.57000000,0.76250000,0.21517519,9,9,0.35482481,finite_rollup
0.57750000,0.76250000,0.21517519,9,9,0.36232481,finite_rollup
0.58500000,0.76250000,0.21517519,9,9,0.36982481,finite_rollup
0.59250000,0.76250000,0.21517519,9,9,0.37732481,finite_rollup
0.60000000,0.76250000,0.21517519,9,9,0.38482481,finite_rollup
0.60750000,0.76250000,0.21517519,9,9,0.39232481,finite_rollup
0.61500000,0.76250000,0.21517519,9,9,0.39982481,finite_rollup
0.62250000,0.76250000,0.21517519,9,9,0.40732481,finite_rollup
0.63000000,0.76250000,0.21517519,9,9,0.41482481,finite_rollup
0.63750000,0.76250000,0.21517519,9,9,0.42232481,finite_rollup
0.64500000,0.76250000,0.21517519,9,9,0.42982481,finite_rollup
0.65250000,0.76250000,0.21517519,9,9,0.43732481,finite_rollup
0.66000000,0.76250000,0.21517519,9,9,0.44482481,finite_rollup
0.66750000,0.76250000,0.21517519,9,9,0.45232481,finite_rollup
0.67500000,0.76250000,0.21517519,9,9,0.45982481,finite_rollup
0.68250000,0.76250000,0.21517519,9,9,0.46732481,finite_rollup
0.69000000,0.76250000,0.21517519,9,9,0.47482481,finite_rollup
0.69750000,0.76250000,0.21517519,9,9,0.48232481,finite_rollup
0.70500000,0.76250000,0.21517519,9,9,0.48982481,finite_rollup
0.71250000,0.76250000,0.21517519,9,9,0.49732481,finite_rollup
0.72000000,0.76250000,0.21517519,9,9,0.50482481,finite_rollup
0.72750000,0.76250000,0.21517519,9,9,0.51232481,finite_rollup
0.73500000,0.76250000,0.21517519,9,9,0.51982481,finite_rollup
0.74250000,0.76250000,0.21517519,9,9,0.52732481,finite_rollup
0.75000000,0.76250000,0.21517519,9,9,0.53482481,finite_rollup
0.75750000,0.76250000,0.21517519,9,9,0.54232481,finite_rollup
0.76500000,0.76250000,0.21517519,9,9,0.54982481,finite_rollup
0.77250000,0.76250000,0.21517519,9,9,0.55732481,finite_rollup
0.78000000,0.76250000,0.21517519,9,9,0.56482481,finite_rollup
0.78750000,0.76250000,0.21517519,9,9,0.57232481,finite_rollup
0.79500000,0.76250000,0.21517519,9,9,0.57982481,finite_rollup
0.80250000,0.76250000,0.21517519,9,9,0.58732481,finite_rollup
0.81000000,0.76250000,0.21517519,9,9,0.59482481,finite_rollup
