external_learning_efficiency,platform_capture_share,equivalent_pareto_tail_index,neutrality_penalty,regime,ownership_size,incremental_private_value,capture_upgrade,productive_learning_upgrade,external_access_slope,selection_margin,platform_full_rollup_capture_threshold
0.41250000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.76081199,1.29611719,0.83278125,-0.74812500,0.51311149,0.36223606
0.42500000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.75146042,1.30448438,0.81506250,-0.74812500,0.50859977,0.35991261
0.43750000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.74210886,1.31285156,0.79734375,-0.74812500,0.50408805,0.35761878
0.45000000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.73275730,1.32121875,0.77962500,-0.74812500,0.49957633,0.35535401
0.46250000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.72340574,1.32958594,0.76190625,-0.74812500,0.49506461,0.35311774
0.47500000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.71405417,1.33795313,0.74418750,-0.74812500,0.49055289,0.35090944
0.48750000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.70470261,1.34632031,0.72646875,-0.74812500,0.48604117,0.34872859
0.50000000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.69535105,1.35468750,0.70875000,-0.74812500,0.48152945,0.34657467
0.51250000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.68599949,1.36305469,0.69103125,-0.74812500,0.47701774,0.34444721
0.52500000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.67664792,1.37142188,0.67331250,-0.74812500,0.47250602,0.34234570
0.53750000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.66729636,1.37978906,0.65559375,-0.74812500,0.46799430,0.34026968
0.55000000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.65794480,1.38815625,0.63787500,-0.74812500,0.46348258,0.33821868
0.56250000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.64859324,1.39652344,0.62015625,-0.74812500,0.45897086,0.33619227
0.57500000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.63924167,1.40489063,0.60243750,-0.74812500,0.45445914,0.33418999
0.58750000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.62989011,1.41325781,0.58471875,-0.74812500,0.44994742,0.33221142
0.60000000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.62053855,1.42162500,0.56700000,-0.74812500,0.44543570,0.33025614
0.61250000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.61118699,1.42999219,0.54928125,-0.74812500,0.44092399,0.32832374
0.62500000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.60183542,1.43835938,0.53156250,-0.74812500,0.43641227,0.32641382
0.63750000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.59248386,1.44672656,0.51384375,-0.74812500,0.43190055,0.32452600
0.65000000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.58313230,1.45509375,0.49612500,-0.74812500,0.42738883,0.32265988
0.66250000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.57378074,1.46346094,0.47840625,-0.74812500,0.42287711,0.32081511
0.67500000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.56442917,1.47182813,0.46068750,-0.74812500,0.41836539,0.31899131
0.68750000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.55507761,1.48019531,0.44296875,-0.74812500,0.41385367,0.31718813
0.70000000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.54572605,1.48856250,0.42525000,-0.74812500,0.40934195,0.31540522
0.71250000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.53637449,1.49692969,0.40753125,-0.74812500,0.40483024,0.31364224
0.72500000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.52702292,1.50529688,0.38981250,-0.74812500,0.40031852,0.31189886
0.73750000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.51767136,1.51366406,0.37209375,-0.74812500,0.39580680,0.31017475
0.75000000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.50831980,1.52203125,0.35437500,-0.74812500,0.39129508,0.30846961
0.76250000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.49896824,1.53039844,0.33665625,-0.74812500,0.38678336,0.30678310
0.77500000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.48961667,1.53876563,0.31893750,-0.74812500,0.38227164,0.30511494
0.78750000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.48026511,1.54713281,0.30121875,-0.74812500,0.37775992,0.30346482
0.80000000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.47091355,1.55550000,0.28350000,-0.74812500,0.37324820,0.30183245
0.81250000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.46156199,1.56386719,0.26578125,-0.74812500,0.36873649,0.30021755
0.82500000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.45221042,1.57223438,0.24806250,-0.74812500,0.36422477,0.29861984
0.83750000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.44285886,1.58060156,0.23034375,-0.74812500,0.35971305,0.29703905
0.85000000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.43350730,1.58896875,0.21262500,-0.74812500,0.35520133,0.29547490
0.86250000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.42415574,1.59733594,0.19490625,-0.74812500,0.35068961,0.29392714
0.87500000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.41480417,1.60570313,0.17718750,-0.74812500,0.34617789,0.29239551
0.88750000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.40545261,1.61407031,0.15946875,-0.74812500,0.34166617,0.29087976
0.90000000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.39610105,1.62243750,0.14175000,-0.74812500,0.33715445,0.28937964
0.91250000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.38674949,1.63080469,0.12403125,-0.74812500,0.33264274,0.28789492
0.92500000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.37739792,1.63917188,0.10631250,-0.74812500,0.32813102,0.28642535
0.93750000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.36804636,1.64753906,0.08859375,-0.74812500,0.32361930,0.28497071
0.95000000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.35869480,1.65590625,0.07087500,-0.74812500,0.31910758,0.28353077
0.96250000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.34934324,1.66427344,0.05315625,-0.74812500,0.31459586,0.28210531
0.97500000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.33999167,1.67264063,0.03543750,-0.74812500,0.31008414,0.28069411
0.98750000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.33064011,1.68100781,0.01771875,-0.74812500,0.30557242,0.27929696
1.00000000,0.23750000,1.45238095,5.00000000,full_network_rollup,6,0.32128855,1.68937500,0.00000000,-0.74812500,0.30106070,0.27791365
0.00000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,1.03941355,0.99000000,1.41750000,-0.76781250,0.65699820,0.46029449
0.01250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,1.02981589,0.99812109,1.39978125,-0.76781250,0.65244547,0.45654936
0.02500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,1.02021824,1.00624219,1.38206250,-0.76781250,0.64789274,0.45286468
0.03750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,1.01062058,1.01436328,1.36434375,-0.76781250,0.64334000,0.44923900
0.05000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,1.00102292,1.02248438,1.34662500,-0.76781250,0.63878727,0.44567091
0.06250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.99142527,1.03060547,1.32890625,-0.76781250,0.63423453,0.44215906
0.07500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.98182761,1.03872656,1.31118750,-0.76781250,0.62968180,0.43870212
0.08750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.97222995,1.04684766,1.29346875,-0.76781250,0.62512906,0.43529882
0.10000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.96263230,1.05496875,1.27575000,-0.76781250,0.62057633,0.43194791
0.11250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.95303464,1.06308984,1.25803125,-0.76781250,0.61602360,0.42864820
0.12500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.94343699,1.07121094,1.24031250,-0.76781250,0.61147086,0.42539852
0.13750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.93383933,1.07933203,1.22259375,-0.76781250,0.60691813,0.42219774
0.15000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.92424167,1.08745313,1.20487500,-0.76781250,0.60236539,0.41904477
0.16250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.91464402,1.09557422,1.18715625,-0.76781250,0.59781266,0.41593854
0.17500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.90504636,1.10369531,1.16943750,-0.76781250,0.59325992,0.41287803
0.18750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.89544870,1.11181641,1.15171875,-0.76781250,0.58870719,0.40986222
0.20000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.88585105,1.11993750,1.13400000,-0.76781250,0.58415445,0.40689016
0.21250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.87625339,1.12805859,1.11628125,-0.76781250,0.57960172,0.40396088
0.22500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.86665574,1.13617969,1.09856250,-0.76781250,0.57504899,0.40107348
0.23750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.85705808,1.14430078,1.08084375,-0.76781250,0.57049625,0.39822707
0.25000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.84746042,1.15242187,1.06312500,-0.76781250,0.56594352,0.39542077
0.26250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.83786277,1.16054297,1.04540625,-0.76781250,0.56139078,0.39265375
0.27500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.82826511,1.16866406,1.02768750,-0.76781250,0.55683805,0.38992518
0.28750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.81866745,1.17678516,1.00996875,-0.76781250,0.55228531,0.38723427
0.30000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.80906980,1.18490625,0.99225000,-0.76781250,0.54773258,0.38458025
0.31250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.79947214,1.19302734,0.97453125,-0.76781250,0.54317985,0.38196236
0.32500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.78987449,1.20114844,0.95681250,-0.76781250,0.53862711,0.37937988
0.33750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.78027683,1.20926953,0.93909375,-0.76781250,0.53407438,0.37683207
0.35000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.77067917,1.21739063,0.92137500,-0.76781250,0.52952164,0.37431826
0.36250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.76108152,1.22551172,0.90365625,-0.76781250,0.52496891,0.37183777
0.37500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.75148386,1.23363281,0.88593750,-0.76781250,0.52041617,0.36938993
0.38750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.74188620,1.24175391,0.86821875,-0.76781250,0.51586344,0.36697412
0.40000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.73228855,1.24987500,0.85050000,-0.76781250,0.51131070,0.36458969
0.41250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.72269089,1.25799609,0.83278125,-0.76781250,0.50675797,0.36223606
0.42500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.71309324,1.26611719,0.81506250,-0.76781250,0.50220524,0.35991261
0.43750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.70349558,1.27423828,0.79734375,-0.76781250,0.49765250,0.35761878
0.45000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.69389792,1.28235938,0.77962500,-0.76781250,0.49309977,0.35535401
0.46250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.68430027,1.29048047,0.76190625,-0.76781250,0.48854703,0.35311774
0.47500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.67470261,1.29860156,0.74418750,-0.76781250,0.48399430,0.35090944
0.48750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.66510495,1.30672266,0.72646875,-0.76781250,0.47944156,0.34872859
0.50000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.65550730,1.31484375,0.70875000,-0.76781250,0.47488883,0.34657467
0.51250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.64590964,1.32296484,0.69103125,-0.76781250,0.47033610,0.34444721
0.52500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.63631199,1.33108594,0.67331250,-0.76781250,0.46578336,0.34234570
0.53750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.62671433,1.33920703,0.65559375,-0.76781250,0.46123063,0.34026968
0.55000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.61711667,1.34732812,0.63787500,-0.76781250,0.45667789,0.33821868
0.56250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.60751902,1.35544922,0.62015625,-0.76781250,0.45212516,0.33619227
0.57500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.59792136,1.36357031,0.60243750,-0.76781250,0.44757242,0.33418999
0.58750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.58832370,1.37169141,0.58471875,-0.76781250,0.44301969,0.33221142
0.60000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.57872605,1.37981250,0.56700000,-0.76781250,0.43846695,0.33025614
0.61250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.56912839,1.38793359,0.54928125,-0.76781250,0.43391422,0.32832374
0.62500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.55953074,1.39605469,0.53156250,-0.76781250,0.42936149,0.32641382
0.63750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.54993308,1.40417578,0.51384375,-0.76781250,0.42480875,0.32452600
0.65000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.54033542,1.41229688,0.49612500,-0.76781250,0.42025602,0.32265988
0.66250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.53073777,1.42041797,0.47840625,-0.76781250,0.41570328,0.32081511
0.67500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.52114011,1.42853906,0.46068750,-0.76781250,0.41115055,0.31899131
0.68750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.51154245,1.43666016,0.44296875,-0.76781250,0.40659781,0.31718813
0.70000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.50194480,1.44478125,0.42525000,-0.76781250,0.40204508,0.31540522
0.71250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.49234714,1.45290234,0.40753125,-0.76781250,0.39749235,0.31364224
0.72500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.48274949,1.46102344,0.38981250,-0.76781250,0.39293961,0.31189886
0.73750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.47315183,1.46914453,0.37209375,-0.76781250,0.38838688,0.31017475
0.75000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.46355417,1.47726563,0.35437500,-0.76781250,0.38383414,0.30846961
0.76250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.45395652,1.48538672,0.33665625,-0.76781250,0.37928141,0.30678310
0.77500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.44435886,1.49350781,0.31893750,-0.76781250,0.37472867,0.30511494
0.78750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.43476120,1.50162891,0.30121875,-0.76781250,0.37017594,0.30346482
0.80000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.42516355,1.50975000,0.28350000,-0.76781250,0.36562320,0.30183245
0.81250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.41556589,1.51787109,0.26578125,-0.76781250,0.36107047,0.30021755
0.82500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.40596824,1.52599219,0.24806250,-0.76781250,0.35651774,0.29861984
0.83750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.39637058,1.53411328,0.23034375,-0.76781250,0.35196500,0.29703905
0.85000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.38677292,1.54223438,0.21262500,-0.76781250,0.34741227,0.29547490
0.86250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.37717527,1.55035547,0.19490625,-0.76781250,0.34285953,0.29392714
0.87500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.36757761,1.55847656,0.17718750,-0.76781250,0.33830680,0.29239551
0.88750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.35797995,1.56659766,0.15946875,-0.76781250,0.33375406,0.29087976
0.90000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.34838230,1.57471875,0.14175000,-0.76781250,0.32920133,0.28937964
0.91250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.33878464,1.58283984,0.12403125,-0.76781250,0.32464860,0.28789492
0.92500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.32918699,1.59096094,0.10631250,-0.76781250,0.32009586,0.28642535
0.93750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.31958933,1.59908203,0.08859375,-0.76781250,0.31554313,0.28497071
0.95000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.30999167,1.60720313,0.07087500,-0.76781250,0.30999167,0.28353077
0.96250000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.30039402,1.61532422,0.05315625,-0.76781250,0.30039402,0.28210531
0.97500000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.29079636,1.62344531,0.03543750,-0.76781250,0.29079636,0.28069411
0.98750000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.28119870,1.63156641,0.01771875,-0.76781250,0.28119870,0.27929696
1.00000000,0.24375000,1.47560976,5.00000000,full_network_rollup,6,0.27160105,1.63968750,0.00000000,-0.76781250,0.27160105,0.27791365
0.00000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,1.00941355,0.96000000,1.41750000,-0.78750000,0.65199820,0.46029449
0.01250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.99956980,0.96787500,1.39978125,-0.78750000,0.64740445,0.45654936
0.02500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.98972605,0.97575000,1.38206250,-0.78750000,0.64281070,0.45286468
0.03750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.97988230,0.98362500,1.36434375,-0.78750000,0.63821695,0.44923900
0.05000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.97003855,0.99150000,1.34662500,-0.78750000,0.63362320,0.44567091
0.06250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.96019480,0.99937500,1.32890625,-0.78750000,0.62902945,0.44215906
0.07500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.95035105,1.00725000,1.31118750,-0.78750000,0.62443570,0.43870212
0.08750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.94050730,1.01512500,1.29346875,-0.78750000,0.61984195,0.43529882
0.10000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.93066355,1.02300000,1.27575000,-0.78750000,0.61524820,0.43194791
0.11250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.92081980,1.03087500,1.25803125,-0.78750000,0.61065445,0.42864820
0.12500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.91097605,1.03875000,1.24031250,-0.78750000,0.60606070,0.42539852
0.13750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.90113230,1.04662500,1.22259375,-0.78750000,0.60146695,0.42219774
0.15000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.89128855,1.05450000,1.20487500,-0.78750000,0.59687320,0.41904477
0.16250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.88144480,1.06237500,1.18715625,-0.78750000,0.59227945,0.41593854
0.17500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.87160105,1.07025000,1.16943750,-0.78750000,0.58768570,0.41287803
0.18750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.86175730,1.07812500,1.15171875,-0.78750000,0.58309195,0.40986222
0.20000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.85191355,1.08600000,1.13400000,-0.78750000,0.57849820,0.40689016
0.21250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.84206980,1.09387500,1.11628125,-0.78750000,0.57390445,0.40396088
0.22500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.83222605,1.10175000,1.09856250,-0.78750000,0.56931070,0.40107348
0.23750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.82238230,1.10962500,1.08084375,-0.78750000,0.56471695,0.39822707
0.25000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.81253855,1.11750000,1.06312500,-0.78750000,0.56012320,0.39542077
0.26250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.80269480,1.12537500,1.04540625,-0.78750000,0.55552945,0.39265375
0.27500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.79285105,1.13325000,1.02768750,-0.78750000,0.55093570,0.38992518
0.28750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.78300730,1.14112500,1.00996875,-0.78750000,0.54634195,0.38723427
0.30000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.77316355,1.14900000,0.99225000,-0.78750000,0.54174820,0.38458025
0.31250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.76331980,1.15687500,0.97453125,-0.78750000,0.53715445,0.38196236
0.32500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.75347605,1.16475000,0.95681250,-0.78750000,0.53256070,0.37937988
0.33750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.74363230,1.17262500,0.93909375,-0.78750000,0.52796695,0.37683207
0.35000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.73378855,1.18050000,0.92137500,-0.78750000,0.52337320,0.37431826
0.36250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.72394480,1.18837500,0.90365625,-0.78750000,0.51877945,0.37183777
0.37500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.71410105,1.19625000,0.88593750,-0.78750000,0.51418570,0.36938993
0.38750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.70425730,1.20412500,0.86821875,-0.78750000,0.50959195,0.36697412
0.40000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.69441355,1.21200000,0.85050000,-0.78750000,0.50499820,0.36458969
0.41250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.68456980,1.21987500,0.83278125,-0.78750000,0.50040445,0.36223606
0.42500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.67472605,1.22775000,0.81506250,-0.78750000,0.49581070,0.35991261
0.43750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.66488230,1.23562500,0.79734375,-0.78750000,0.49121695,0.35761878
0.45000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.65503855,1.24350000,0.77962500,-0.78750000,0.48662320,0.35535401
0.46250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.64519480,1.25137500,0.76190625,-0.78750000,0.48202945,0.35311774
0.47500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.63535105,1.25925000,0.74418750,-0.78750000,0.47743570,0.35090944
0.48750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.62550730,1.26712500,0.72646875,-0.78750000,0.47284195,0.34872859
0.50000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.61566355,1.27500000,0.70875000,-0.78750000,0.46824820,0.34657467
0.51250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.60581980,1.28287500,0.69103125,-0.78750000,0.46365445,0.34444721
0.52500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.59597605,1.29075000,0.67331250,-0.78750000,0.45906070,0.34234570
0.53750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.58613230,1.29862500,0.65559375,-0.78750000,0.45446695,0.34026968
0.55000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.57628855,1.30650000,0.63787500,-0.78750000,0.44987320,0.33821868
0.56250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.56644480,1.31437500,0.62015625,-0.78750000,0.44527945,0.33619227
0.57500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.55660105,1.32225000,0.60243750,-0.78750000,0.44068570,0.33418999
0.58750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.54675730,1.33012500,0.58471875,-0.78750000,0.43609195,0.33221142
0.60000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.53691355,1.33800000,0.56700000,-0.78750000,0.43149820,0.33025614
0.61250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.52706980,1.34587500,0.54928125,-0.78750000,0.42690445,0.32832374
0.62500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.51722605,1.35375000,0.53156250,-0.78750000,0.42231070,0.32641382
0.63750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.50738230,1.36162500,0.51384375,-0.78750000,0.41771695,0.32452600
0.65000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.49753855,1.36950000,0.49612500,-0.78750000,0.41312320,0.32265988
0.66250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.48769480,1.37737500,0.47840625,-0.78750000,0.40852945,0.32081511
0.67500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.47785105,1.38525000,0.46068750,-0.78750000,0.40393570,0.31899131
0.68750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.46800730,1.39312500,0.44296875,-0.78750000,0.39934195,0.31718813
0.70000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.45816355,1.40100000,0.42525000,-0.78750000,0.39474820,0.31540522
0.71250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.44831980,1.40887500,0.40753125,-0.78750000,0.39015445,0.31364224
0.72500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.43847605,1.41675000,0.38981250,-0.78750000,0.38556070,0.31189886
0.73750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.42863230,1.42462500,0.37209375,-0.78750000,0.38096695,0.31017475
0.75000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.41878855,1.43250000,0.35437500,-0.78750000,0.37637320,0.30846961
0.76250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.40894480,1.44037500,0.33665625,-0.78750000,0.37177945,0.30678310
0.77500000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.39910105,1.44825000,0.31893750,-0.78750000,0.36718570,0.30511494
0.78750000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.38925730,1.45612500,0.30121875,-0.78750000,0.36259195,0.30346482
0.80000000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.37941355,1.46400000,0.28350000,-0.78750000,0.35799820,0.30183245
0.81250000,0.25000000,1.50000000,5.00000000,full_network_rollup,6,0.36956980,1.47187500,0.26578125,-0.78750000,0.35340445,0.30021755
