organization_cost_scale,cross_node_learning,integration_threshold,conditional_target_size,continuous_target_size
0.02237500,0.45000000,0.27490003,6,5.98900998
0.02375000,0.45000000,0.29179333,6,5.82645515
0.02512500,0.45000000,0.30868663,6,5.67700924
0.02650000,0.45000000,0.32557993,6,5.53898799
0.02787500,0.45000000,0.34032177,5,5.41099654
0.02925000,0.45000000,0.35340939,5,5.29186832
0.03062500,0.45000000,0.36649701,5,5.18061900
0.03200000,0.45000000,0.37958463,5,5.07641140
0.03337500,0.45000000,0.39267225,5,4.97852827
0.03475000,0.45000000,0.40575987,5,4.88635099
0.03612500,0.45000000,0.41884749,5,4.79934279
0.03750000,0.45000000,0.43193511,5,4.71703527
0.03887500,0.45000000,0.44502273,5,4.63901758
0.04025000,0.45000000,0.45811036,5,4.56492761
0.04162500,0.45000000,0.47119798,5,4.49444480
0.04300000,0.45000000,0.48161225,4,4.42728414
0.04437500,0.45000000,0.49118831,4,4.36319132
0.04575000,0.45000000,0.50076436,4,4.30193854
0.04712500,0.45000000,0.51034042,4,4.24332106
0.04850000,0.45000000,0.51991648,4,4.18715431
0.04987500,0.45000000,0.52949253,4,4.13327134
0.05125000,0.45000000,0.53906859,4,4.08152077
0.05262500,0.45000000,0.54864464,4,4.03176494
0.05400000,0.45000000,0.55822070,4,3.98387834
0.05537500,0.45000000,0.56779676,4,3.93774629
0.05675000,0.45000000,0.57737281,4,3.89326373
0.05812500,0.45000000,0.58694887,4,3.85033424
0.05950000,0.45000000,0.59652493,4,3.80886912
0.06087500,0.45000000,0.60610098,4,3.76878662
0.06225000,0.45000000,0.61567704,4,3.73001125
0.06362500,0.45000000,0.62525309,4,3.69247320
0.06500000,0.45000000,0.63482915,4,3.65610776
0.06637500,0.45000000,0.64440521,4,3.62085488
0.06775000,0.45000000,0.65398126,4,3.58665875
0.06912500,0.45000000,0.66355732,4,3.55346738
0.07050000,0.45000000,0.67313337,4,3.52123233
0.07187500,0.45000000,0.68270943,4,3.48990835
0.07325000,0.45000000,0.69101806,3,3.45945317
0.07462500,0.45000000,0.69741943,3,3.42982718
0.07600000,0.45000000,0.70382079,3,3.40099329
0.07737500,0.45000000,0.71022215,3,3.37291667
0.07875000,0.45000000,0.71662352,3,3.34556463
0.08012500,0.45000000,0.72302488,3,3.31890641
0.08150000,0.45000000,0.72942624,3,3.29291304
0.08287500,0.45000000,0.73582761,3,3.26755724
0.08425000,0.45000000,0.74222897,3,3.24281326
0.08562500,0.45000000,0.74863033,3,3.21865679
0.08700000,0.45000000,0.75503169,3,3.19506485
0.08837500,0.45000000,0.76143306,3,3.17201572
0.08975000,0.45000000,0.76783442,3,3.14948880
0.09112500,0.45000000,0.77423578,3,3.12746459
0.09250000,0.45000000,0.78063715,3,3.10592460
0.09387500,0.45000000,0.78703851,3,3.08485127
0.09525000,0.45000000,0.79343987,3,3.06422793
0.09662500,0.45000000,0.79984124,3,3.04403872
0.09800000,0.45000000,0.80624260,3,3.02426857
0.09937500,0.45000000,0.81264396,3,3.00490311
0.10075000,0.45000000,0.81904532,3,2.98592867
0.10212500,0.45000000,0.82544669,3,2.96733222
0.10350000,0.45000000,0.83184805,3,2.94910131
0.10487500,0.45000000,0.83824941,3,2.93122409
0.10625000,0.45000000,0.84465078,3,2.91368921
0.10762500,0.45000000,0.85105214,3,2.89648584
0.10900000,0.45000000,0.85745350,3,2.87960362
0.11037500,0.45000000,0.86385487,3,2.86303265
0.11175000,0.45000000,0.87025623,3,2.84676343
0.11312500,0.45000000,0.87665759,3,2.83078688
0.11450000,0.45000000,0.88305895,3,2.81509430
0.11587500,0.45000000,0.88946032,3,2.79967733
0.11725000,0.45000000,0.89586168,3,2.78452796
0.11862500,0.45000000,0.90226304,3,2.76963852
0.12000000,0.45000000,0.90866441,3,2.75500161
0.01000000,0.46250000,0.07507356,9,8.70848417
0.01137500,0.46250000,0.10224492,8,8.21085430
0.01275000,0.46250000,0.12751628,8,7.79297718
0.01412500,0.46250000,0.15212621,7,7.43541647
0.01550000,0.46250000,0.17308856,7,7.12480932
0.01687500,0.46250000,0.19405091,7,6.85161953
0.01825000,0.46250000,0.21501326,7,6.60883124
0.01962500,0.46250000,0.23416899,6,6.39115023
0.02100000,0.46250000,0.25106229,6,6.19449480
0.02237500,0.46250000,0.26795559,6,6.01565966
0.02375000,0.46250000,0.28484889,6,5.85208727
0.02512500,0.46250000,0.30174219,6,5.70170828
0.02650000,0.46250000,0.31863548,6,5.56282756
0.02787500,0.46250000,0.33407177,5,5.43404126
0.02925000,0.46250000,0.34715939,5,5.31417526
0.03062500,0.46250000,0.36024701,5,5.20223890
0.03200000,0.46250000,0.37333463,5,5.09738958
0.03337500,0.46250000,0.38642225,5,4.99890540
0.03475000,0.46250000,0.39950987,5,4.90616377
0.03612500,0.46250000,0.41259749,5,4.81862442
0.03750000,0.46250000,0.42568511,5,4.73581594
0.03887500,0.46250000,0.43877273,5,4.65732481
0.04025000,0.46250000,0.45186036,5,4.58278658
0.04162500,0.46250000,0.46494798,5,4.51187862
0.04300000,0.46250000,0.47625511,4,4.44431408
0.04437500,0.46250000,0.48583116,4,4.37983699
0.04575000,0.46250000,0.49540722,4,4.31821809
0.04712500,0.46250000,0.50498328,4,4.25925131
0.04850000,0.46250000,0.51455933,4,4.20275087
0.04987500,0.46250000,0.52413539,4,4.14854877
0.05125000,0.46250000,0.53371145,4,4.09649264
0.05262500,0.46250000,0.54328750,4,4.04644392
0.05400000,0.46250000,0.55286356,4,3.99827630
0.05537500,0.46250000,0.56243961,4,3.95187435
0.05675000,0.46250000,0.57201567,4,3.90713233
0.05812500,0.46250000,0.58159173,4,3.86395321
0.05950000,0.46250000,0.59116778,4,3.82224771
0.06087500,0.46250000,0.60074384,4,3.78193355
0.06225000,0.46250000,0.61031989,4,3.74293476
0.06362500,0.46250000,0.61989595,4,3.70518107
0.06500000,0.46250000,0.62947201,4,3.66860736
0.06637500,0.46250000,0.63904806,4,3.63315320
0.06775000,0.46250000,0.64862412,4,3.59876240
0.06912500,0.46250000,0.65820018,4,3.56538266
0.07050000,0.46250000,0.66777623,4,3.53296521
0.07187500,0.46250000,0.67735229,4,3.50146452
0.07325000,0.46250000,0.68685140,3,3.47083804
0.07462500,0.46250000,0.69325276,3,3.44104591
0.07600000,0.46250000,0.69965412,3,3.41205080
0.07737500,0.46250000,0.70605549,3,3.38381766
0.07875000,0.46250000,0.71245685,3,3.35631360
0.08012500,0.46250000,0.71885821,3,3.32950763
0.08150000,0.46250000,0.72525958,3,3.30337063
0.08287500,0.46250000,0.73166094,3,3.27787513
0.08425000,0.46250000,0.73806230,3,3.25299522
0.08562500,0.46250000,0.74446367,3,3.22870644
0.08700000,0.46250000,0.75086503,3,3.20498565
0.08837500,0.46250000,0.75726639,3,3.18181099
0.08975000,0.46250000,0.76366775,3,3.15916174
0.09112500,0.46250000,0.77006912,3,3.13701827
0.09250000,0.46250000,0.77647048,3,3.11536198
0.09387500,0.46250000,0.78287184,3,3.09417520
0.09525000,0.46250000,0.78927321,3,3.07344114
0.09662500,0.46250000,0.79567457,3,3.05314384
0.09800000,0.46250000,0.80207593,3,3.03326814
0.09937500,0.46250000,0.80847730,3,3.01379959
0.10075000,0.46250000,0.81487866,3,2.99472442
0.10212500,0.46250000,0.82128002,3,2.97602952
0.10350000,0.46250000,0.82768138,3,2.95770236
0.10487500,0.46250000,0.83408275,3,2.93973102
0.10625000,0.46250000,0.84048411,3,2.92210408
0.10762500,0.46250000,0.84688547,3,2.90481063
0.10900000,0.46250000,0.85328684,3,2.88784026
0.11037500,0.46250000,0.85968820,3,2.87118299
0.11175000,0.46250000,0.86608956,3,2.85482928
0.11312500,0.46250000,0.87249092,3,2.83876999
0.11450000,0.46250000,0.87889229,3,2.82299634
0.11587500,0.46250000,0.88529365,3,2.80749995
0.11725000,0.46250000,0.89169501,3,2.79227274
0.11862500,0.46250000,0.89809638,3,2.77730700
0.12000000,0.46250000,0.90449774,3,2.76259529
0.01000000,0.47500000,0.06674022,9,8.75196058
0.01137500,0.47500000,0.09429037,8,8.25119955
0.01275000,0.47500000,0.11956174,8,7.83069575
0.01412500,0.47500000,0.14462621,7,7.47089037
0.01550000,0.47500000,0.16558856,7,7.15833623
0.01687500,0.47500000,0.18655091,7,6.88343690
0.01825000,0.47500000,0.20751326,7,6.63913212
0.01962500,0.47500000,0.22722455,6,6.42009416
0.02100000,0.47500000,0.24411785,6,6.22221545
0.02237500,0.47500000,0.26101115,6,6.04227035
0.02375000,0.47500000,0.27790444,6,5.87768509
0.02512500,0.47500000,0.29479774,6,5.72637716
0.02650000,0.47500000,0.31169104,6,5.58664066
0.02787500,0.47500000,0.32782177,5,5.45706279
0.02925000,0.47500000,0.34090939,5,5.33646197
0.03062500,0.47500000,0.35399701,5,5.22384122
0.03200000,0.47500000,0.36708463,5,5.11835256
0.03337500,0.47500000,0.38017225,5,5.01926950
0.03475000,0.47500000,0.39325987,5,4.92596546
0.03612500,0.47500000,0.40634749,5,4.83789674
0.03750000,0.47500000,0.41943511,5,4.75458892
0.03887500,0.47500000,0.43252273,5,4.67562582
0.04025000,0.47500000,0.44561036,5,4.60064069
0.04162500,0.47500000,0.45869798,5,4.52930881
0.04300000,0.47500000,0.47089797,4,4.46134151
0.04437500,0.47500000,0.48047402,4,4.39648119
0.04575000,0.47500000,0.49005008,4,4.33449712
0.04712500,0.47500000,0.49962613,4,4.27518191
0.04850000,0.47500000,0.50920219,4,4.21834860
0.04987500,0.47500000,0.51877825,4,4.16382810
0.05125000,0.47500000,0.52835430,4,4.11146709
0.05262500,0.47500000,0.53793036,4,4.06112611
0.05400000,0.47500000,0.54750641,4,4.01267805
0.05537500,0.47500000,0.55708247,4,3.96600673
0.05675000,0.47500000,0.56665853,4,3.92100576
0.05812500,0.47500000,0.57623458,4,3.87757747
0.05950000,0.47500000,0.58581064,4,3.83563201
0.06087500,0.47500000,0.59538670,4,3.79508658
0.06225000,0.47500000,0.60496275,4,3.75586473
0.06362500,0.47500000,0.61453881,4,3.71789574
0.06500000,0.47500000,0.62411486,4,3.68111408
0.06637500,0.47500000,0.63369092,4,3.64545891
0.06775000,0.47500000,0.64326698,4,3.61087372
0.06912500,0.47500000,0.65284303,4,3.57730584
0.07050000,0.47500000,0.66241909,4,3.54470622
0.07187500,0.47500000,0.67199515,4,3.51302903
0.07325000,0.47500000,0.68157120,4,3.48223144
0.07462500,0.47500000,0.68908609,3,3.45227335
0.07600000,0.47500000,0.69548746,3,3.42311718
0.07737500,0.47500000,0.70188882,3,3.39472768
0.07875000,0.47500000,0.70829018,3,3.36707172
0.08012500,0.47500000,0.71469155,3,3.34011815
0.08150000,0.47500000,0.72109291,3,3.31383763
0.08287500,0.47500000,0.72749427,3,3.28820254
0.08425000,0.47500000,0.73389564,3,3.26318679
0.08562500,0.47500000,0.74029700,3,3.23876578
0.08700000,0.47500000,0.74669836,3,3.21491622
0.08837500,0.47500000,0.75309972,3,3.19161610
0.08975000,0.47500000,0.75950109,3,3.16884459
0.09112500,0.47500000,0.76590245,3,3.14658193
0.09250000,0.47500000,0.77230381,3,3.12480939
0.09387500,0.47500000,0.77870518,3,3.10350919
0.09525000,0.47500000,0.78510654,3,3.08266445
0.09662500,0.47500000,0.79150790,3,3.06225910
0.09800000,0.47500000,0.79790927,3,3.04227789
0.09937500,0.47500000,0.80431063,3,3.02270627
0.10075000,0.47500000,0.81071199,3,3.00353039
0.10212500,0.47500000,0.81711335,3,2.98473705
0.10350000,0.47500000,0.82351472,3,2.96631367
0.10487500,0.47500000,0.82991608,3,2.94824821
0.10625000,0.47500000,0.83631744,3,2.93052921
0.10762500,0.47500000,0.84271881,3,2.91314569
0.10900000,0.47500000,0.84912017,3,2.89608717
0.11037500,0.47500000,0.85552153,3,2.87934361
0.11175000,0.47500000,0.86192290,3,2.86290540
0.11312500,0.47500000,0.86832426,3,2.84676335
0.11450000,0.47500000,0.87472562,3,2.83090863
0.11587500,0.47500000,0.88112698,3,2.81533280
0.11725000,0.47500000,0.88752835,3,2.80002775
0.11862500,0.47500000,0.89392971,3,2.78498569
0.12000000,0.47500000,0.90033107,3,2.77019916
0.01000000,0.48750000,0.05840689,9,8.79530085
0.01137500,0.48750000,0.08633583,8,8.29142861
0.01275000,0.48750000,0.11160719,8,7.86831427
0.01412500,0.48750000,0.13687856,8,7.50627752
0.01550000,0.48750000,0.15808856,7,7.19178753
0.01687500,0.48750000,0.17905091,7,6.91518808
0.01825000,0.48750000,0.20001326,7,6.66937489
0.01962500,0.48750000,0.22028010,6,6.44898695
0.02100000,0.48750000,0.23717340,6,6.24989103
0.02237500,0.48750000,0.25406670,6,6.06884129
0.02375000,0.48750000,0.27096000,6,5.90324784
0.02512500,0.48750000,0.28785330,6,5.75101512
0.02650000,0.48750000,0.30474660,6,5.61042653
0.02787500,0.48750000,0.32157177,5,5.48006040
0.02925000,0.48750000,0.33465939,5,5.35872771
0.03062500,0.48750000,0.34774701,5,5.24542523
0.03200000,0.48750000,0.36083463,5,5.13929964
0.03337500,0.48750000,0.37392225,5,5.03961987
0.03475000,0.48750000,0.38700987,5,4.94575540
0.03612500,0.48750000,0.40009749,5,4.85715911
0.03750000,0.48750000,0.41318511,5,4.77335356
0.03887500,0.48750000,0.42627273,5,4.69392000
0.04025000,0.48750000,0.43936036,5,4.61848932
0.04162500,0.48750000,0.45244798,5,4.54673476
0.04300000,0.48750000,0.46553560,5,4.47836586
0.04437500,0.48750000,0.47511688,4,4.41312336
0.04575000,0.48750000,0.48469293,4,4.35077507
0.04712500,0.48750000,0.49426899,4,4.29111232
0.04850000,0.48750000,0.50384505,4,4.23394696
0.04987500,0.48750000,0.51342110,4,4.17910883
0.05125000,0.48750000,0.52299716,4,4.12644362
0.05262500,0.48750000,0.53257322,4,4.07581103
0.05400000,0.48750000,0.54214927,4,4.02708312
0.05537500,0.48750000,0.55172533,4,3.98014299
0.05675000,0.48750000,0.56130138,4,3.93488357
0.05812500,0.48750000,0.57087744,4,3.89120657
0.05950000,0.48750000,0.58045350,4,3.84902158
0.06087500,0.48750000,0.59002955,4,3.80824529
0.06225000,0.48750000,0.59960561,4,3.76880076
0.06362500,0.48750000,0.60918167,4,3.73061681
0.06500000,0.48750000,0.61875772,4,3.69362751
0.06637500,0.48750000,0.62833378,4,3.65777164
0.06775000,0.48750000,0.63790983,4,3.62299232
0.06912500,0.48750000,0.64748589,4,3.58923657
0.07050000,0.48750000,0.65706195,4,3.55645501
0.07187500,0.48750000,0.66663800,4,3.52460153
0.07325000,0.48750000,0.67621406,4,3.49363303
0.07462500,0.48750000,0.68491943,3,3.46350916
0.07600000,0.48750000,0.69132079,3,3.43419211
0.07737500,0.48750000,0.69772215,3,3.40564640
0.07875000,0.48750000,0.70412352,3,3.37783869
0.08012500,0.48750000,0.71052488,3,3.35073764
0.08150000,0.48750000,0.71692624,3,3.32431374
0.08287500,0.48750000,0.72332761,3,3.29853917
0.08425000,0.48750000,0.72972897,3,3.27338769
0.08562500,0.48750000,0.73613033,3,3.24883454
0.08700000,0.48750000,0.74253169,3,3.22485629
0.08837500,0.48750000,0.74893306,3,3.20143080
0.08975000,0.48750000,0.75533442,3,3.17853709
0.09112500,0.48750000,0.76173578,3,3.15615530
0.09250000,0.48750000,0.76813715,3,3.13426657
0.09387500,0.48750000,0.77453851,3,3.11285301
0.09525000,0.48750000,0.78093987,3,3.09189763
0.09662500,0.48750000,0.78734124,3,3.07138428
0.09800000,0.48750000,0.79374260,3,3.05129758
0.09937500,0.48750000,0.80014396,3,3.03162292
0.10075000,0.48750000,0.80654532,3,3.01234636
0.10212500,0.48750000,0.81294669,3,2.99345461
0.10350000,0.48750000,0.81934805,3,2.97493501
0.10487500,0.48750000,0.82574941,3,2.95677546
0.10625000,0.48750000,0.83215078,3,2.93896441
0.10762500,0.48750000,0.83855214,3,2.92149083
0.10900000,0.48750000,0.84495350,3,2.90434416
0.11037500,0.48750000,0.85135487,3,2.88751430
0.11175000,0.48750000,0.85775623,3,2.87099160
0.11312500,0.48750000,0.86415759,3,2.85476679
0.11450000,0.48750000,0.87055895,3,2.83883100
0.11587500,0.48750000,0.87696032,3,2.82317572
0.11725000,0.48750000,0.88336168,3,2.80779281
0.11862500,0.48750000,0.88976304,3,2.79267443
0.12000000,0.48750000,0.89616441,3,2.77781306
0.01000000,0.50000000,0.05007356,9,8.83850486
0.01137500,0.50000000,0.07838128,8,8.33154117
0.01275000,0.50000000,0.10365265,8,7.90583230
0.01412500,0.50000000,0.12892401,8,7.54157737
0.01550000,0.50000000,0.15058856,7,7.22516259
0.01687500,0.50000000,0.17155091,7,6.94687241
0.01825000,0.50000000,0.19251326,7,6.69955885
0.01962500,0.50000000,0.21333566,6,6.47782789
0.02100000,0.50000000,0.23022896,6,6.27752081
0.02237500,0.50000000,0.24712226,6,6.09537174
0.02375000,0.50000000,0.26401556,6,5.92877479
0.02512500,0.50000000,0.28090885,6,5.77562144
0.02650000,0.50000000,0.29780215,6,5.63418446
0.02787500,0.50000000,0.31469545,6,5.50303337
0.02925000,0.50000000,0.32840939,5,5.38097179
0.03062500,0.50000000,0.34149701,5,5.26699024
0.03200000,0.50000000,0.35458463,5,5.16023013
0.03337500,0.50000000,0.36767225,5,5.05995584
0.03475000,0.50000000,0.38075987,5,4.96553293
0.03612500,0.50000000,0.39384749,5,4.87641086
0.03750000,0.50000000,0.40693511,5,4.79210925
0.03887500,0.50000000,0.42002273,5,4.71220672
0.04025000,0.50000000,0.43311036,5,4.63633186
0.04162500,0.50000000,0.44619798,5,4.56415590
0.04300000,0.50000000,0.45928560,5,4.49538654
0.04437500,0.50000000,0.46975974,4,4.42976292
0.04575000,0.50000000,0.47933579,4,4.36705141
0.04712500,0.50000000,0.48891185,4,4.30704201
0.04850000,0.50000000,0.49848790,4,4.24954542
0.04987500,0.50000000,0.50806396,4,4.19439042
0.05125000,0.50000000,0.51764002,4,4.14142174
0.05262500,0.50000000,0.52721607,4,4.09049818
0.05400000,0.50000000,0.53679213,4,4.04149103
0.05537500,0.50000000,0.54636819,4,3.99428265
0.05675000,0.50000000,0.55594424,4,3.94876530
0.05812500,0.50000000,0.56552030,4,3.90484008
0.05950000,0.50000000,0.57509635,4,3.86241601
0.06087500,0.50000000,0.58467241,4,3.82140927
0.06225000,0.50000000,0.59424847,4,3.78174243
0.06362500,0.50000000,0.60382452,4,3.74334388
0.06500000,0.50000000,0.61340058,4,3.70614727
0.06637500,0.50000000,0.62297663,4,3.67009101
0.06775000,0.50000000,0.63255269,4,3.63511784
0.06912500,0.50000000,0.64212875,4,3.60117447
0.07050000,0.50000000,0.65170480,4,3.56821122
0.07187500,0.50000000,0.66128086,4,3.53618168
0.07325000,0.50000000,0.67085692,4,3.50504248
0.07462500,0.50000000,0.68043297,4,3.47475303
0.07600000,0.50000000,0.68715412,3,3.44527528
0.07737500,0.50000000,0.69355549,3,3.41657352
0.07875000,0.50000000,0.69995685,3,3.38861422
0.08012500,0.50000000,0.70635821,3,3.36136583
0.08150000,0.50000000,0.71275958,3,3.33479866
0.08287500,0.50000000,0.71916094,3,3.30888473
0.08425000,0.50000000,0.72556230,3,3.28359763
0.08562500,0.50000000,0.73196367,3,3.25891244
0.08700000,0.50000000,0.73836503,3,3.23480560
0.08837500,0.50000000,0.74476639,3,3.21125482
0.08975000,0.50000000,0.75116775,3,3.18823900
0.09112500,0.50000000,0.75756912,3,3.16573814
0.09250000,0.50000000,0.76397048,3,3.14373328
0.09387500,0.50000000,0.77037184,3,3.12220641
0.09525000,0.50000000,0.77677321,3,3.10114045
0.09662500,0.50000000,0.78317457,3,3.08051913
0.09800000,0.50000000,0.78957593,3,3.06032700
0.09937500,0.50000000,0.79597730,3,3.04054934
0.10075000,0.50000000,0.80237866,3,3.02117212
0.10212500,0.50000000,0.80878002,3,3.00218199
0.10350000,0.50000000,0.81518138,3,2.98356620
0.10487500,0.50000000,0.82158275,3,2.96531257
0.10625000,0.50000000,0.82798411,3,2.94740949
0.10762500,0.50000000,0.83438547,3,2.92984586
0.10900000,0.50000000,0.84078684,3,2.91261105
0.11037500,0.50000000,0.84718820,3,2.89569490
0.11175000,0.50000000,0.85358956,3,2.87908770
0.11312500,0.50000000,0.85999092,3,2.86278013
0.11450000,0.50000000,0.86639229,3,2.84676326
0.11587500,0.50000000,0.87279365,3,2.83102854
0.11725000,0.50000000,0.87919501,3,2.81556776
0.11862500,0.50000000,0.88559638,3,2.80037304
0.12000000,0.50000000,0.89199774,3,2.78543682
0.01000000,0.51250000,0.04174022,9,8.88157256
0.01137500,0.51250000,0.07042674,8,8.37153698
0.01275000,0.51250000,0.09569810,8,7.94324943
0.01412500,0.51250000,0.12096946,8,7.57678944
0.01550000,0.51250000,0.14308856,7,7.25846086
0.01687500,0.51250000,0.16405091,7,6.97848927
0.01825000,0.51250000,0.18501326,7,6.72968334
0.01962500,0.51250000,0.20597561,7,6.50661629
0.02100000,0.51250000,0.22328451,6,6.30510409
0.02237500,0.51250000,0.24017781,6,6.12186100
0.02375000,0.51250000,0.25707111,6,5.95426523
0.02512500,0.51250000,0.27396441,6,5.80019540
0.02650000,0.51250000,0.29085771,6,5.65791373
0.02787500,0.51250000,0.30775101,6,5.52598100
0.02925000,0.51250000,0.32215939,5,5.40319350
0.03062500,0.51250000,0.33524701,5,5.28853558
0.03200000,0.51250000,0.34833463,5,5.18114338
0.03337500,0.51250000,0.36142225,5,5.08027676
0.03475000,0.51250000,0.37450987,5,4.98529740
0.03612500,0.51250000,0.38759749,5,4.89565138
0.03750000,0.51250000,0.40068511,5,4.81085537
0.03887500,0.51250000,0.41377273,5,4.73048538
0.04025000,0.51250000,0.42686036,5,4.65416774
0.04162500,0.51250000,0.43994798,5,4.58157164
0.04300000,0.51250000,0.45303560,5,4.51240299
0.04437500,0.51250000,0.46440259,4,4.44639933
0.04575000,0.51250000,0.47397865,4,4.38332558
0.04712500,0.51250000,0.48355471,4,4.32297046
0.04850000,0.51250000,0.49313076,4,4.26514349
0.04987500,0.51250000,0.50270682,4,4.20967240
0.05125000,0.51250000,0.51228287,4,4.15640096
0.05262500,0.51250000,0.52185893,4,4.10518711
0.05400000,0.51250000,0.53143499,4,4.05590133
0.05537500,0.51250000,0.54101104,4,4.00842526
0.05675000,0.51250000,0.55058710,4,3.96265051
0.05812500,0.51250000,0.56016315,4,3.91847756
0.05950000,0.51250000,0.56973921,4,3.87581487
0.06087500,0.51250000,0.57931527,4,3.83457810
0.06225000,0.51250000,0.58889132,4,3.79468935
0.06362500,0.51250000,0.59846738,4,3.75607657
0.06500000,0.51250000,0.60804344,4,3.71867298
0.06637500,0.51250000,0.61761949,4,3.68241663
0.06775000,0.51250000,0.62719555,4,3.64724992
0.06912500,0.51250000,0.63677160,4,3.61311921
0.07050000,0.51250000,0.64634766,4,3.57997450
0.07187500,0.51250000,0.65592372,4,3.54776913
0.07325000,0.51250000,0.66549977,4,3.51645946
0.07462500,0.51250000,0.67507583,4,3.48600462
0.07600000,0.51250000,0.68298746,3,3.45636635
0.07737500,0.51250000,0.68938882,3,3.42750872
0.07875000,0.51250000,0.69579018,3,3.39939798
0.08012500,0.51250000,0.70219155,3,3.37200241
0.08150000,0.51250000,0.70859291,3,3.34529211
0.08287500,0.51250000,0.71499427,3,3.31923894
0.08425000,0.51250000,0.72139564,3,3.29381634
0.08562500,0.51250000,0.72779700,3,3.26899922
0.08700000,0.51250000,0.73419836,3,3.24476388
0.08837500,0.51250000,0.74059972,3,3.22108790
0.08975000,0.51250000,0.74700109,3,3.19795004
0.09112500,0.51250000,0.75340245,3,3.17533020
0.09250000,0.51250000,0.75980381,3,3.15320927
0.09387500,0.51250000,0.76620518,3,3.13156917
0.09525000,0.51250000,0.77260654,3,3.11039267
0.09662500,0.51250000,0.77900790,3,3.08966344
0.09800000,0.51250000,0.78540927,3,3.06936592
0.09937500,0.51250000,0.79181063,3,3.04948529
0.10075000,0.51250000,0.79821199,3,3.03000746
0.10212500,0.51250000,0.80461335,3,3.01091898
0.10350000,0.51250000,0.81101472,3,2.99220702
0.10487500,0.51250000,0.81741608,3,2.97385934
0.10625000,0.51250000,0.82381744,3,2.95586425
0.10762500,0.51250000,0.83021881,3,2.93821057
0.10900000,0.51250000,0.83662017,3,2.92088764
0.11037500,0.51250000,0.84302153,3,2.90388521
0.11175000,0.51250000,0.84942290,3,2.88719352
0.11312500,0.51250000,0.85582426,3,2.87080320
0.11450000,0.51250000,0.86222562,3,2.85470525
0.11587500,0.51250000,0.86862698,3,2.83889108
0.11725000,0.51250000,0.87502835,3,2.82335243
0.11862500,0.51250000,0.88142971,3,2.80808137
0.12000000,0.51250000,0.88783107,3,2.79307030
0.01000000,0.52500000,0.03340689,9,8.92450392
0.01137500,0.52500000,0.06247219,8,8.41141582
0.01275000,0.52500000,0.08774356,8,7.98056532
0.01412500,0.52500000,0.11301492,8,7.61191327
0.01550000,0.52500000,0.13558856,7,7.29168179
0.01687500,0.52500000,0.15655091,7,7.01003808
0.01825000,0.52500000,0.17751326,7,6.75974775
0.01962500,0.52500000,0.19847561,7,6.53535151
0.02100000,0.52500000,0.21634007,6,6.33264021
0.02237500,0.52500000,0.23323337,6,6.14830839
0.02375000,0.52500000,0.25012667,6,5.97971848
0.02512500,0.52500000,0.26701996,6,5.82473633
0.02650000,0.52500000,0.28391326,6,5.68161368
0.02787500,0.52500000,0.30080656,6,5.54890262
0.02925000,0.52500000,0.31590939,5,5.42539219
0.03062500,0.52500000,0.32899701,5,5.31006059
0.03200000,0.52500000,0.34208463,5,5.20203873
0.03337500,0.52500000,0.35517225,5,5.10058199
0.03475000,0.52500000,0.36825987,5,5.00504819
0.03612500,0.52500000,0.38134749,5,4.91488005
0.03750000,0.52500000,0.39443511,5,4.82959130
0.03887500,0.52500000,0.40752273,5,4.74875538
0.04025000,0.52500000,0.42061036,5,4.67199637
0.04162500,0.52500000,0.43369798,5,4.59898142
0.04300000,0.52500000,0.44678560,5,4.52941467
0.04437500,0.52500000,0.45904545,4,4.46303205
0.04575000,0.52500000,0.46862151,4,4.39959707
0.04712500,0.52500000,0.47819756,4,4.33889715
0.04850000,0.52500000,0.48777362,4,4.28074065
0.04987500,0.52500000,0.49734967,4,4.22495426
0.05125000,0.52500000,0.50692573,4,4.17138079
0.05262500,0.52500000,0.51650179,4,4.11987732
0.05400000,0.52500000,0.52607784,4,4.07031354
0.05537500,0.52500000,0.53565390,4,4.02257038
0.05675000,0.52500000,0.54522996,4,3.97653876
0.05812500,0.52500000,0.55480601,4,3.93211858
0.05950000,0.52500000,0.56438207,4,3.88921774
0.06087500,0.52500000,0.57395812,4,3.84775138
0.06225000,0.52500000,0.58353418,4,3.80764112
0.06362500,0.52500000,0.59311024,4,3.76881447
0.06500000,0.52500000,0.60268629,4,3.73120426
0.06637500,0.52500000,0.61226235,4,3.69474815
0.06775000,0.52500000,0.62183841,4,3.65938818
0.06912500,0.52500000,0.63141446,4,3.62507041
0.07050000,0.52500000,0.64099052,4,3.59174452
0.07187500,0.52500000,0.65056657,4,3.55936356
0.07325000,0.52500000,0.66014263,4,3.52788363
0.07462500,0.52500000,0.66971869,4,3.49726362
0.07600000,0.52500000,0.67882079,3,3.46746502
0.07737500,0.52500000,0.68522215,3,3.43845170
0.07875000,0.52500000,0.69162352,3,3.41018969
0.08012500,0.52500000,0.69802488,3,3.38264708
0.08150000,0.52500000,0.70442624,3,3.35579380
0.08287500,0.52500000,0.71082761,3,3.32960153
0.08425000,0.52500000,0.71722897,3,3.30404354
0.08562500,0.52500000,0.72363033,3,3.27909460
0.08700000,0.52500000,0.73003169,3,3.25473087
0.08837500,0.52500000,0.73643306,3,3.23092979
0.08975000,0.52500000,0.74283442,3,3.20766998
