context_payment_cap,enforcement_capacity,integration_cost,regime,disclosure,monitoring,reuse,owner_payoff,provider_payoff,transfer_to_provider,period_two_route
0.15000000,0.05333333,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.06666667,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.08000000,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.09333333,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.10666667,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.12000000,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.13333333,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.14666667,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.16000000,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.17333333,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.18666667,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.20000000,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.21333333,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.22666667,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.24000000,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.25333333,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.26666667,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.28000000,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.29333333,0.33000000,ownership,0.00000000,0.00000000,0.00000000,1.00300000,0.05000000,0.00000000,none
0.15000000,0.30666667,0.33000000,secure_modular,1.00000000,0.96195652,0.00000000,1.16616498,0.21316498,0.12183502,renew
0.15000000,0.32000000,0.33000000,secure_modular,1.00000000,0.92187500,0.00000000,1.17088416,0.21788416,0.11711584,renew
0.15000000,0.33333333,0.33000000,secure_modular,1.00000000,0.88500000,0.00000000,1.17504844,0.22204844,0.11295156,renew
0.15000000,0.34666667,0.33000000,secure_modular,1.00000000,0.85096154,0.00000000,1.17874153,0.22574153,0.10925847,renew
0.15000000,0.36000000,0.33000000,secure_modular,1.00000000,0.81944444,0.00000000,1.18203193,0.22903193,0.10596807,renew
0.15000000,0.37333333,0.33000000,secure_modular,1.00000000,0.79017857,0.00000000,1.18497611,0.23197611,0.10302389,renew
0.15000000,0.38666667,0.33000000,secure_modular,1.00000000,0.76293103,0.00000000,1.18762101,0.23462101,0.10037899,renew
0.15000000,0.40000000,0.33000000,secure_modular,1.00000000,0.73750000,0.00000000,1.19000586,0.23700586,0.09799414,renew
0.15000000,0.41333333,0.33000000,secure_modular,1.00000000,0.71370968,0.00000000,1.19216366,0.23916366,0.09583634,renew
0.15000000,0.42666667,0.33000000,secure_modular,1.00000000,0.69140625,0.00000000,1.19412234,0.24112234,0.09387766,renew
0.15000000,0.44000000,0.33000000,secure_modular,1.00000000,0.67045455,0.00000000,1.19590567,0.24290567,0.09209433,renew
0.15000000,0.45333333,0.33000000,secure_modular,1.00000000,0.65073529,0.00000000,1.19753397,0.24453397,0.09046603,renew
0.15000000,0.46666667,0.33000000,secure_modular,1.00000000,0.63214286,0.00000000,1.19902471,0.24602471,0.08897529,renew
0.15000000,0.48000000,0.33000000,secure_modular,1.00000000,0.61458333,0.00000000,1.20039296,0.24739296,0.08760704,renew
0.15000000,0.49333333,0.33000000,secure_modular,1.00000000,0.59797297,0.00000000,1.20165177,0.24865177,0.08634823,renew
0.15000000,0.50666667,0.33000000,secure_modular,1.00000000,0.58223684,0.00000000,1.20281252,0.24981252,0.08518748,renew
0.15000000,0.52000000,0.33000000,secure_modular,1.00000000,0.56730769,0.00000000,1.20388512,0.25088512,0.08411488,renew
0.15000000,0.53333333,0.33000000,secure_modular,1.00000000,0.55312500,0.00000000,1.20487830,0.25187830,0.08312170,renew
0.15000000,0.54666667,0.33000000,secure_modular,1.00000000,0.53963415,0.00000000,1.20579969,0.25279969,0.08220031,renew
0.15000000,0.56000000,0.33000000,secure_modular,1.00000000,0.52678571,0.00000000,1.20665605,0.25365605,0.08134395,renew
0.15000000,0.57333333,0.33000000,secure_modular,1.00000000,0.51453488,0.00000000,1.20745337,0.25445337,0.08054663,renew
0.15000000,0.58666667,0.33000000,secure_modular,1.00000000,0.50284091,0.00000000,1.20819694,0.25519694,0.07980306,renew
0.15000000,0.60000000,0.33000000,secure_modular,1.00000000,0.49166667,0.00000000,1.20889149,0.25589149,0.07910851,renew
0.15000000,0.61333333,0.33000000,secure_modular,1.00000000,0.48097826,0.00000000,1.20954124,0.25654124,0.07845876,renew
0.15000000,0.62666667,0.33000000,secure_modular,1.00000000,0.47074468,0.00000000,1.21014997,0.25714997,0.07785003,renew
0.15000000,0.64000000,0.33000000,secure_modular,1.00000000,0.46093750,0.00000000,1.21072104,0.25772104,0.07727896,renew
0.15000000,0.65333333,0.33000000,secure_modular,1.00000000,0.45153061,0.00000000,1.21125751,0.25825751,0.07674249,renew
0.15000000,0.66666667,0.33000000,secure_modular,1.00000000,0.44250000,0.00000000,1.21176211,0.25876211,0.07623789,renew
0.15000000,0.68000000,0.33000000,secure_modular,1.00000000,0.43382353,0.00000000,1.21223732,0.25923732,0.07576268,renew
0.15000000,0.69333333,0.33000000,secure_modular,1.00000000,0.42548077,0.00000000,1.21268538,0.25968538,0.07531462,renew
0.15000000,0.70666667,0.33000000,secure_modular,1.00000000,0.41745283,0.00000000,1.21310832,0.26010832,0.07489168,renew
0.15000000,0.72000000,0.33000000,secure_modular,1.00000000,0.40972222,0.00000000,1.21350798,0.26050798,0.07449202,renew
0.15000000,0.73333333,0.33000000,secure_modular,1.00000000,0.40227273,0.00000000,1.21388604,0.26088604,0.07411396,renew
0.15000000,0.74666667,0.33000000,secure_modular,1.00000000,0.39508929,0.00000000,1.21424403,0.26124403,0.07375597,renew
0.15000000,0.76000000,0.33000000,secure_modular,1.00000000,0.38815789,0.00000000,1.21458334,0.26158334,0.07341666,renew
0.15000000,0.77333333,0.33000000,secure_modular,1.00000000,0.38146552,0.00000000,1.21490525,0.26190525,0.07309475,renew
0.15000000,0.78666667,0.33000000,secure_modular,1.00000000,0.37500000,0.00000000,1.21521094,0.26221094,0.07278906,renew
0.15000000,0.80000000,0.33000000,secure_modular,1.00000000,0.36875000,0.00000000,1.21550146,0.26250146,0.07249854,renew
0.15000000,0.00000000,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.01333333,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.02666667,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.04000000,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.05333333,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.06666667,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.08000000,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.09333333,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.10666667,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.12000000,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.13333333,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.14666667,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.16000000,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.17333333,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.18666667,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.20000000,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.21333333,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.22666667,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.24000000,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.25333333,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.26666667,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.28000000,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.29333333,0.34833333,ownership,0.00000000,0.00000000,0.00000000,0.98466667,0.05000000,0.00000000,none
0.15000000,0.30666667,0.34833333,secure_modular,1.00000000,0.96195652,0.00000000,1.15699831,0.22233164,0.13100169,renew
0.15000000,0.32000000,0.34833333,secure_modular,1.00000000,0.92187500,0.00000000,1.16171749,0.22705082,0.12628251,renew
0.15000000,0.33333333,0.34833333,secure_modular,1.00000000,0.88500000,0.00000000,1.16588177,0.23121510,0.12211823,renew
0.15000000,0.34666667,0.34833333,secure_modular,1.00000000,0.85096154,0.00000000,1.16957486,0.23490820,0.11842514,renew
0.15000000,0.36000000,0.34833333,secure_modular,1.00000000,0.81944444,0.00000000,1.17286526,0.23819859,0.11513474,renew
0.15000000,0.37333333,0.34833333,secure_modular,1.00000000,0.79017857,0.00000000,1.17580945,0.24114278,0.11219055,renew
0.15000000,0.38666667,0.34833333,secure_modular,1.00000000,0.76293103,0.00000000,1.17845435,0.24378768,0.10954565,renew
0.15000000,0.40000000,0.34833333,secure_modular,1.00000000,0.73750000,0.00000000,1.18083919,0.24617253,0.10716081,renew
0.15000000,0.41333333,0.34833333,secure_modular,1.00000000,0.71370968,0.00000000,1.18299699,0.24833032,0.10500301,renew
0.15000000,0.42666667,0.34833333,secure_modular,1.00000000,0.69140625,0.00000000,1.18495567,0.25028900,0.10304433,renew
0.15000000,0.44000000,0.34833333,secure_modular,1.00000000,0.67045455,0.00000000,1.18673900,0.25207234,0.10126100,renew
0.15000000,0.45333333,0.34833333,secure_modular,1.00000000,0.65073529,0.00000000,1.18836731,0.25370064,0.09963269,renew
0.15000000,0.46666667,0.34833333,secure_modular,1.00000000,0.63214286,0.00000000,1.18985805,0.25519138,0.09814195,renew
0.15000000,0.48000000,0.34833333,secure_modular,1.00000000,0.61458333,0.00000000,1.19122629,0.25655962,0.09677371,renew
0.15000000,0.49333333,0.34833333,secure_modular,1.00000000,0.59797297,0.00000000,1.19248510,0.25781844,0.09551490,renew
0.15000000,0.50666667,0.34833333,secure_modular,1.00000000,0.58223684,0.00000000,1.19364585,0.25897918,0.09435415,renew
0.15000000,0.52000000,0.34833333,secure_modular,1.00000000,0.56730769,0.00000000,1.19471846,0.26005179,0.09328154,renew
0.15000000,0.53333333,0.34833333,secure_modular,1.00000000,0.55312500,0.00000000,1.19571163,0.26104496,0.09228837,renew
0.15000000,0.54666667,0.34833333,secure_modular,1.00000000,0.53963415,0.00000000,1.19663302,0.26196635,0.09136698,renew
0.15000000,0.56000000,0.34833333,secure_modular,1.00000000,0.52678571,0.00000000,1.19748938,0.26282272,0.09051062,renew
0.15000000,0.57333333,0.34833333,secure_modular,1.00000000,0.51453488,0.00000000,1.19828670,0.26362003,0.08971330,renew
0.15000000,0.58666667,0.34833333,secure_modular,1.00000000,0.50284091,0.00000000,1.19903027,0.26436361,0.08896973,renew
0.15000000,0.60000000,0.34833333,secure_modular,1.00000000,0.49166667,0.00000000,1.19972483,0.26505816,0.08827517,renew
0.15000000,0.61333333,0.34833333,secure_modular,1.00000000,0.48097826,0.00000000,1.20037458,0.26570791,0.08762542,renew
0.15000000,0.62666667,0.34833333,secure_modular,1.00000000,0.47074468,0.00000000,1.20098330,0.26631663,0.08701670,renew
0.15000000,0.64000000,0.34833333,secure_modular,1.00000000,0.46093750,0.00000000,1.20155437,0.26688771,0.08644563,renew
0.15000000,0.65333333,0.34833333,secure_modular,1.00000000,0.45153061,0.00000000,1.20209084,0.26742417,0.08590916,renew
0.15000000,0.66666667,0.34833333,secure_modular,1.00000000,0.44250000,0.00000000,1.20259544,0.26792878,0.08540456,renew
0.15000000,0.68000000,0.34833333,secure_modular,1.00000000,0.43382353,0.00000000,1.20307065,0.26840399,0.08492935,renew
0.15000000,0.69333333,0.34833333,secure_modular,1.00000000,0.42548077,0.00000000,1.20351872,0.26885205,0.08448128,renew
0.15000000,0.70666667,0.34833333,secure_modular,1.00000000,0.41745283,0.00000000,1.20394165,0.26927499,0.08405835,renew
0.15000000,0.72000000,0.34833333,secure_modular,1.00000000,0.40972222,0.00000000,1.20434131,0.26967465,0.08365869,renew
0.15000000,0.73333333,0.34833333,secure_modular,1.00000000,0.40227273,0.00000000,1.20471937,0.27005271,0.08328063,renew
0.15000000,0.74666667,0.34833333,secure_modular,1.00000000,0.39508929,0.00000000,1.20507736,0.27041070,0.08292264,renew
0.15000000,0.76000000,0.34833333,secure_modular,1.00000000,0.38815789,0.00000000,1.20541667,0.27075001,0.08258333,renew
0.15000000,0.77333333,0.34833333,secure_modular,1.00000000,0.38146552,0.00000000,1.20573859,0.27107192,0.08226141,renew
0.15000000,0.78666667,0.34833333,secure_modular,1.00000000,0.37500000,0.00000000,1.20604427,0.27137760,0.08195573,renew
0.15000000,0.80000000,0.34833333,secure_modular,1.00000000,0.36875000,0.00000000,1.20633480,0.27166813,0.08166520,renew
0.15000000,0.00000000,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.01333333,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.02666667,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.04000000,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.05333333,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.06666667,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.08000000,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.09333333,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.10666667,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.12000000,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.13333333,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.14666667,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.16000000,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.17333333,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.18666667,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.20000000,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.21333333,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.22666667,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.24000000,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.25333333,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.26666667,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.28000000,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.29333333,0.36666667,ownership,0.00000000,0.00000000,0.00000000,0.96633333,0.05000000,0.00000000,none
0.15000000,0.30666667,0.36666667,secure_modular,1.00000000,0.96195652,0.00000000,1.14783164,0.23149831,0.14016836,renew
0.15000000,0.32000000,0.36666667,secure_modular,1.00000000,0.92187500,0.00000000,1.15255082,0.23621749,0.13544918,renew
0.15000000,0.33333333,0.36666667,secure_modular,1.00000000,0.88500000,0.00000000,1.15671510,0.24038177,0.13128490,renew
0.15000000,0.34666667,0.36666667,secure_modular,1.00000000,0.85096154,0.00000000,1.16040820,0.24407486,0.12759180,renew
0.15000000,0.36000000,0.36666667,secure_modular,1.00000000,0.81944444,0.00000000,1.16369859,0.24736526,0.12430141,renew
0.15000000,0.37333333,0.36666667,secure_modular,1.00000000,0.79017857,0.00000000,1.16664278,0.25030945,0.12135722,renew
0.15000000,0.38666667,0.36666667,secure_modular,1.00000000,0.76293103,0.00000000,1.16928768,0.25295435,0.11871232,renew
0.15000000,0.40000000,0.36666667,secure_modular,1.00000000,0.73750000,0.00000000,1.17167253,0.25533919,0.11632747,renew
0.15000000,0.41333333,0.36666667,secure_modular,1.00000000,0.71370968,0.00000000,1.17383032,0.25749699,0.11416968,renew
0.15000000,0.42666667,0.36666667,secure_modular,1.00000000,0.69140625,0.00000000,1.17578900,0.25945567,0.11221100,renew
0.15000000,0.44000000,0.36666667,secure_modular,1.00000000,0.67045455,0.00000000,1.17757234,0.26123900,0.11042766,renew
0.15000000,0.45333333,0.36666667,secure_modular,1.00000000,0.65073529,0.00000000,1.17920064,0.26286731,0.10879936,renew
0.15000000,0.46666667,0.36666667,secure_modular,1.00000000,0.63214286,0.00000000,1.18069138,0.26435805,0.10730862,renew
0.15000000,0.48000000,0.36666667,secure_modular,1.00000000,0.61458333,0.00000000,1.18205962,0.26572629,0.10594038,renew
0.15000000,0.49333333,0.36666667,secure_modular,1.00000000,0.59797297,0.00000000,1.18331844,0.26698510,0.10468156,renew
0.15000000,0.50666667,0.36666667,secure_modular,1.00000000,0.58223684,0.00000000,1.18447918,0.26814585,0.10352082,renew
0.15000000,0.52000000,0.36666667,secure_modular,1.00000000,0.56730769,0.00000000,1.18555179,0.26921846,0.10244821,renew
0.15000000,0.53333333,0.36666667,secure_modular,1.00000000,0.55312500,0.00000000,1.18654496,0.27021163,0.10145504,renew
0.15000000,0.54666667,0.36666667,secure_modular,1.00000000,0.53963415,0.00000000,1.18746635,0.27113302,0.10053365,renew
0.15000000,0.56000000,0.36666667,secure_modular,1.00000000,0.52678571,0.00000000,1.18832272,0.27198938,0.09967728,renew
0.15000000,0.57333333,0.36666667,secure_modular,1.00000000,0.51453488,0.00000000,1.18912003,0.27278670,0.09887997,renew
0.15000000,0.58666667,0.36666667,secure_modular,1.00000000,0.50284091,0.00000000,1.18986361,0.27353027,0.09813639,renew
0.15000000,0.60000000,0.36666667,secure_modular,1.00000000,0.49166667,0.00000000,1.19055816,0.27422483,0.09744184,renew
0.15000000,0.61333333,0.36666667,secure_modular,1.00000000,0.48097826,0.00000000,1.19120791,0.27487458,0.09679209,renew
0.15000000,0.62666667,0.36666667,secure_modular,1.00000000,0.47074468,0.00000000,1.19181663,0.27548330,0.09618337,renew
0.15000000,0.64000000,0.36666667,secure_modular,1.00000000,0.46093750,0.00000000,1.19238771,0.27605437,0.09561229,renew
0.15000000,0.65333333,0.36666667,secure_modular,1.00000000,0.45153061,0.00000000,1.19292417,0.27659084,0.09507583,renew
0.15000000,0.66666667,0.36666667,secure_modular,1.00000000,0.44250000,0.00000000,1.19342878,0.27709544,0.09457122,renew
0.15000000,0.68000000,0.36666667,secure_modular,1.00000000,0.43382353,0.00000000,1.19390399,0.27757065,0.09409601,renew
0.15000000,0.69333333,0.36666667,secure_modular,1.00000000,0.42548077,0.00000000,1.19435205,0.27801872,0.09364795,renew
0.15000000,0.70666667,0.36666667,secure_modular,1.00000000,0.41745283,0.00000000,1.19477499,0.27844165,0.09322501,renew
0.15000000,0.72000000,0.36666667,secure_modular,1.00000000,0.40972222,0.00000000,1.19517465,0.27884131,0.09282535,renew
0.15000000,0.73333333,0.36666667,secure_modular,1.00000000,0.40227273,0.00000000,1.19555271,0.27921937,0.09244729,renew
0.15000000,0.74666667,0.36666667,secure_modular,1.00000000,0.39508929,0.00000000,1.19591070,0.27957736,0.09208930,renew
0.15000000,0.76000000,0.36666667,secure_modular,1.00000000,0.38815789,0.00000000,1.19625001,0.27991667,0.09174999,renew
0.15000000,0.77333333,0.36666667,secure_modular,1.00000000,0.38146552,0.00000000,1.19657192,0.28023859,0.09142808,renew
0.15000000,0.78666667,0.36666667,secure_modular,1.00000000,0.37500000,0.00000000,1.19687760,0.28054427,0.09112240,renew
0.15000000,0.80000000,0.36666667,secure_modular,1.00000000,0.36875000,0.00000000,1.19716813,0.28083480,0.09083187,renew
0.15000000,0.00000000,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.01333333,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.02666667,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.04000000,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.05333333,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.06666667,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.08000000,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.09333333,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.10666667,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.12000000,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.13333333,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.14666667,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.16000000,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.17333333,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.18666667,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.20000000,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.21333333,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.22666667,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.24000000,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.25333333,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.26666667,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.28000000,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.29333333,0.38500000,ownership,0.00000000,0.00000000,0.00000000,0.94800000,0.05000000,0.00000000,none
0.15000000,0.30666667,0.38500000,secure_modular,1.00000000,0.96195652,0.00000000,1.13866498,0.24066498,0.14933502,renew
0.15000000,0.32000000,0.38500000,secure_modular,1.00000000,0.92187500,0.00000000,1.14338416,0.24538416,0.14461584,renew
0.15000000,0.33333333,0.38500000,secure_modular,1.00000000,0.88500000,0.00000000,1.14754844,0.24954844,0.14045156,renew
0.15000000,0.34666667,0.38500000,secure_modular,1.00000000,0.85096154,0.00000000,1.15124153,0.25324153,0.13675847,renew
0.15000000,0.36000000,0.38500000,secure_modular,1.00000000,0.81944444,0.00000000,1.15453193,0.25653193,0.13346807,renew
0.15000000,0.37333333,0.38500000,secure_modular,1.00000000,0.79017857,0.00000000,1.15747611,0.25947611,0.13052389,renew
0.15000000,0.38666667,0.38500000,secure_modular,1.00000000,0.76293103,0.00000000,1.16012101,0.26212101,0.12787899,renew
0.15000000,0.40000000,0.38500000,secure_modular,1.00000000,0.73750000,0.00000000,1.16250586,0.26450586,0.12549414,renew
0.15000000,0.41333333,0.38500000,secure_modular,1.00000000,0.71370968,0.00000000,1.16466366,0.26666366,0.12333634,renew
0.15000000,0.42666667,0.38500000,secure_modular,1.00000000,0.69140625,0.00000000,1.16662234,0.26862234,0.12137766,renew
0.15000000,0.44000000,0.38500000,secure_modular,1.00000000,0.67045455,0.00000000,1.16840567,0.27040567,0.11959433,renew
0.15000000,0.45333333,0.38500000,secure_modular,1.00000000,0.65073529,0.00000000,1.17003397,0.27203397,0.11796603,renew
0.15000000,0.46666667,0.38500000,secure_modular,1.00000000,0.63214286,0.00000000,1.17152471,0.27352471,0.11647529,renew
0.15000000,0.48000000,0.38500000,secure_modular,1.00000000,0.61458333,0.00000000,1.17289296,0.27489296,0.11510704,renew
0.15000000,0.49333333,0.38500000,secure_modular,1.00000000,0.59797297,0.00000000,1.17415177,0.27615177,0.11384823,renew
0.15000000,0.50666667,0.38500000,secure_modular,1.00000000,0.58223684,0.00000000,1.17531252,0.27731252,0.11268748,renew
0.15000000,0.52000000,0.38500000,secure_modular,1.00000000,0.56730769,0.00000000,1.17638512,0.27838512,0.11161488,renew
0.15000000,0.53333333,0.38500000,secure_modular,1.00000000,0.55312500,0.00000000,1.17737830,0.27937830,0.11062170,renew
0.15000000,0.54666667,0.38500000,secure_modular,1.00000000,0.53963415,0.00000000,1.17829969,0.28029969,0.10970031,renew
0.15000000,0.56000000,0.38500000,secure_modular,1.00000000,0.52678571,0.00000000,1.17915605,0.28115605,0.10884395,renew
0.15000000,0.57333333,0.38500000,secure_modular,1.00000000,0.51453488,0.00000000,1.17995337,0.28195337,0.10804663,renew
0.15000000,0.58666667,0.38500000,secure_modular,1.00000000,0.50284091,0.00000000,1.18069694,0.28269694,0.10730306,renew
0.15000000,0.60000000,0.38500000,secure_modular,1.00000000,0.49166667,0.00000000,1.18139149,0.28339149,0.10660851,renew
