leakage,integration_cost,p_modular,p_withholding,p_ownership,p_no_trade,p_agreement,mean_disclosure,mean_context_use,mean_protection,mean_owner_payoff,mean_provider_payoff,mean_transfer_to_provider
0.56666667,0.45000000,0.66880000,0.03620000,0.29500000,0.00000000,0.70500000,0.69711489,0.99211489,0.18805790,0.37845206,0.05088903,0.01289871
0.58333333,0.45000000,0.64420000,0.03940000,0.31640000,0.00000000,0.68360000,0.67516777,0.99156777,0.18653173,0.37552258,0.04795955,0.01146376
0.60000000,0.45000000,0.61480000,0.04380000,0.34140000,0.00000000,0.65860000,0.64917997,0.99057997,0.18334932,0.37273110,0.04516806,0.01035429
0.61666667,0.45000000,0.59160000,0.04680000,0.36160000,0.00000000,0.63840000,0.62813728,0.98973728,0.18176904,0.37007819,0.04251515,0.00925900
0.63333333,0.45000000,0.56680000,0.04940000,0.38380000,0.00000000,0.61620000,0.60497495,0.98877495,0.17941135,0.36755343,0.03999039,0.00839900
0.65000000,0.45000000,0.53700000,0.05380000,0.40920000,0.00000000,0.59080000,0.57853126,0.98773126,0.17561539,0.36516598,0.03760295,0.00785472
0.66666667,0.45000000,0.51520000,0.05500000,0.42980000,0.00000000,0.57020000,0.55684587,0.98664587,0.17292962,0.36290972,0.03534668,0.00718894
0.68333333,0.45000000,0.48780000,0.05880000,0.45340000,0.00000000,0.54660000,0.53201877,0.98541877,0.16910595,0.36077441,0.03321137,0.00679692
0.70000000,0.45000000,0.46200000,0.06220000,0.47580000,0.00000000,0.52420000,0.50872476,0.98452476,0.16520946,0.35876158,0.03119854,0.00639055
0.71666667,0.45000000,0.43620000,0.06420000,0.49960000,0.00000000,0.50040000,0.48406213,0.98366213,0.16051815,0.35687021,0.02930717,0.00617056
0.73333333,0.45000000,0.41220000,0.06580000,0.52200000,0.00000000,0.47800000,0.46096400,0.98296400,0.15572221,0.35509256,0.02752952,0.00591231
0.75000000,0.45000000,0.39300000,0.06860000,0.53840000,0.00000000,0.46160000,0.44329835,0.98169835,0.15329381,0.35341628,0.02585325,0.00552971
0.76666667,0.45000000,0.37340000,0.06960000,0.55700000,0.00000000,0.44300000,0.42402673,0.98102673,0.14959691,0.35182853,0.02426550,0.00530792
0.78333333,0.45000000,0.35200000,0.07280000,0.57520000,0.00000000,0.42480000,0.40523499,0.98043499,0.14602792,0.35033440,0.02277136,0.00519767
0.80000000,0.45000000,0.33080000,0.07460000,0.59460000,0.00000000,0.40540000,0.38492066,0.97952066,0.14131411,0.34892597,0.02136293,0.00510893
0.81666667,0.45000000,0.30940000,0.07600000,0.61460000,0.00000000,0.38540000,0.36382331,0.97842331,0.13688039,0.34761066,0.02004763,0.00521740
0.83333333,0.45000000,0.29260000,0.07500000,0.63240000,0.00000000,0.36760000,0.34542648,0.97782648,0.13219418,0.34637898,0.01881594,0.00515670
0.85000000,0.45000000,0.27700000,0.07500000,0.64800000,0.00000000,0.35200000,0.32916762,0.97716762,0.12855215,0.34522747,0.01766443,0.00517355
0.86666667,0.45000000,0.26380000,0.07480000,0.66140000,0.00000000,0.33860000,0.31500895,0.97640895,0.12478354,0.34414158,0.01657854,0.00491518
0.88333333,0.45000000,0.24820000,0.07600000,0.67580000,0.00000000,0.32420000,0.29968646,0.97548646,0.12132085,0.34311822,0.01555519,0.00492487
0.90000000,0.45000000,0.23340000,0.07840000,0.68820000,0.00000000,0.31180000,0.28651048,0.97471048,0.11796213,0.34215239,0.01458935,0.00475310
0.91666667,0.45000000,0.21540000,0.07980000,0.70480000,0.00000000,0.29520000,0.26914313,0.97394313,0.11343180,0.34125016,0.01368713,0.00490604
0.93333333,0.45000000,0.20240000,0.08180000,0.71580000,0.00000000,0.28420000,0.25726788,0.97306788,0.11039385,0.34040525,0.01284221,0.00480943
0.95000000,0.45000000,0.18900000,0.08240000,0.72860000,0.00000000,0.27140000,0.24376201,0.97236201,0.10688351,0.33961134,0.01204831,0.00487969
0.96666667,0.45000000,0.17800000,0.08180000,0.74020000,0.00000000,0.25980000,0.23171193,0.97191193,0.10333830,0.33886674,0.01130370,0.00487621
0.98333333,0.45000000,0.16900000,0.08300000,0.74800000,0.00000000,0.25200000,0.22322431,0.97122431,0.10150205,0.33816077,0.01059773,0.00483017
1.00000000,0.45000000,0.15760000,0.08320000,0.75920000,0.00000000,0.24080000,0.21130467,0.97050467,0.09830966,0.33749692,0.00993388,0.00491252
0.00000000,0.46500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.54327441,0.22975300,0.22975300
0.01666667,0.46500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00869508,0.53702801,0.22350660,0.21940603
0.03333333,0.46500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.01739016,0.53082939,0.21730798,0.20926609
0.05000000,0.46500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.02608525,0.52467854,0.21115713,0.19933317
0.06666667,0.46500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.03478033,0.51857546,0.20505405,0.18960726
0.08333333,0.46500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.04347541,0.51252016,0.19899875,0.18008838
0.10000000,0.46500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.05217049,0.50651263,0.19299122,0.17077652
0.11666667,0.46500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.06086557,0.50055288,0.18703147,0.16167167
0.13333333,0.46500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.06956066,0.49464090,0.18111949,0.15277385
0.15000000,0.46500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.07825574,0.48877669,0.17525528,0.14408305
0.16666667,0.46500000,0.99980000,0.00000000,0.00020000,0.00000000,0.99980000,0.99980000,1.00000000,0.08691839,0.48296104,0.16943963,0.13561113
0.18333333,0.46500000,0.99940000,0.00000000,0.00060000,0.00000000,0.99940000,0.99940000,1.00000000,0.09552999,0.47719559,0.16367418,0.12735651
0.20000000,0.46500000,0.99900000,0.00000000,0.00100000,0.00000000,0.99900000,0.99900000,1.00000000,0.10414360,0.47148298,0.15796157,0.11931797
0.21666667,0.46500000,0.99840000,0.00020000,0.00140000,0.00000000,0.99860000,0.99859212,0.99999212,0.11273687,0.46581963,0.15229822,0.11149502
0.23333333,0.46500000,0.99720000,0.00020000,0.00260000,0.00000000,0.99740000,0.99737497,0.99997497,0.12116453,0.46021498,0.14669357,0.10392606
0.25000000,0.46500000,0.99500000,0.00040000,0.00460000,0.00000000,0.99540000,0.99535601,0.99995601,0.12940521,0.45467293,0.14115152,0.09664797
0.26666667,0.46500000,0.99220000,0.00060000,0.00720000,0.00000000,0.99280000,0.99271334,0.99991334,0.13740334,0.44919939,0.13567798,0.08961630
0.28333333,0.46500000,0.98960000,0.00060000,0.00980000,0.00000000,0.99020000,0.99006962,0.99986962,0.14533666,0.44379222,0.13027081,0.08281605
0.30000000,0.46500000,0.98500000,0.00100000,0.01400000,0.00000000,0.98600000,0.98581726,0.99981726,0.15283326,0.43846002,0.12493862,0.07633137
0.31666667,0.46500000,0.97820000,0.00160000,0.02020000,0.00000000,0.97980000,0.97952285,0.99972285,0.15976695,0.43322252,0.11970111,0.07022312
0.33333333,0.46500000,0.97000000,0.00220000,0.02780000,0.00000000,0.97220000,0.97181821,0.99961821,0.16614339,0.42807867,0.11455726,0.06442315
0.35000000,0.46500000,0.95920000,0.00340000,0.03740000,0.00000000,0.96260000,0.96214010,0.99954010,0.17200885,0.42304257,0.10952117,0.05900971
0.36666667,0.46500000,0.94760000,0.00460000,0.04780000,0.00000000,0.95220000,0.95151597,0.99931597,0.17755178,0.41812028,0.10459887,0.05391623
0.38333333,0.46500000,0.93420000,0.00620000,0.05960000,0.00000000,0.94040000,0.93945096,0.99905096,0.18241975,0.41332092,0.09979951,0.04914635
0.40000000,0.46500000,0.91960000,0.00900000,0.07140000,0.00000000,0.92860000,0.92735653,0.99875653,0.18696480,0.40864773,0.09512633,0.04461176
0.41666667,0.46500000,0.90700000,0.01020000,0.08280000,0.00000000,0.91720000,0.91564223,0.99844223,0.19154886,0.40408961,0.09056820,0.04029050
0.43333333,0.46500000,0.88800000,0.01260000,0.09940000,0.00000000,0.90060000,0.89859852,0.99799852,0.19422276,0.39966811,0.08614670,0.03650631
0.45000000,0.46500000,0.86620000,0.01700000,0.11680000,0.00000000,0.88320000,0.88061576,0.99741576,0.19642752,0.39538977,0.08186837,0.03298774
0.46666667,0.46500000,0.84080000,0.02060000,0.13860000,0.00000000,0.86140000,0.85835794,0.99695794,0.19725015,0.39126150,0.07774010,0.02997269
0.48333333,0.46500000,0.81580000,0.02460000,0.15960000,0.00000000,0.84040000,0.83653033,0.99613033,0.19810347,0.38729651,0.07377510,0.02721404
0.50000000,0.46500000,0.79020000,0.02860000,0.18120000,0.00000000,0.81880000,0.81397225,0.99517225,0.19820937,0.38349213,0.06997072,0.02468833
0.51666667,0.46500000,0.76740000,0.03080000,0.20180000,0.00000000,0.79820000,0.79250652,0.99430652,0.19823574,0.37984053,0.06631912,0.02228475
0.53333333,0.46500000,0.74420000,0.03440000,0.22140000,0.00000000,0.77860000,0.77190782,0.99330782,0.19876076,0.37633985,0.06281844,0.02013504
0.55000000,0.46500000,0.71980000,0.03720000,0.24300000,0.00000000,0.75700000,0.74948958,0.99248958,0.19847709,0.37297439,0.05945298,0.01835802
0.56666667,0.46500000,0.69480000,0.03940000,0.26580000,0.00000000,0.73420000,0.72572836,0.99152836,0.19697062,0.36975952,0.05623811,0.01664937
0.58333333,0.46500000,0.66820000,0.04460000,0.28720000,0.00000000,0.71280000,0.70323067,0.99043067,0.19606705,0.36668640,0.05316499,0.01524687
0.60000000,0.46500000,0.64220000,0.04980000,0.30800000,0.00000000,0.69200000,0.68135639,0.98935639,0.19465909,0.36374967,0.05022826,0.01389606
0.61666667,0.46500000,0.61800000,0.05260000,0.32940000,0.00000000,0.67060000,0.65895933,0.98835933,0.19276127,0.36094330,0.04742189,0.01265117
0.63333333,0.46500000,0.59220000,0.05680000,0.35100000,0.00000000,0.64900000,0.63609635,0.98709635,0.19058848,0.35827322,0.04475182,0.01164403
0.65000000,0.46500000,0.56660000,0.06200000,0.37140000,0.00000000,0.62860000,0.61445349,0.98585349,0.18882573,0.35572812,0.04220671,0.01078606
0.66666667,0.46500000,0.54260000,0.06180000,0.39560000,0.00000000,0.60440000,0.58954725,0.98514725,0.18518740,0.35330830,0.03978689,0.01012692
0.68333333,0.46500000,0.51880000,0.06520000,0.41600000,0.00000000,0.58400000,0.56794581,0.98394581,0.18256974,0.35102057,0.03749916,0.00948947
0.70000000,0.46500000,0.49380000,0.06900000,0.43720000,0.00000000,0.56280000,0.54564441,0.98284441,0.17896204,0.34885101,0.03532960,0.00891469
0.71666667,0.46500000,0.46760000,0.07420000,0.45820000,0.00000000,0.54180000,0.52304760,0.98124760,0.17569764,0.34680114,0.03327974,0.00858489
0.73333333,0.46500000,0.44300000,0.07740000,0.47960000,0.00000000,0.52040000,0.50028058,0.97988058,0.17196670,0.34486501,0.03134360,0.00834561
0.75000000,0.46500000,0.42020000,0.07840000,0.50140000,0.00000000,0.49860000,0.47738831,0.97878831,0.16758375,0.34303987,0.02951846,0.00805931
0.76666667,0.46500000,0.39700000,0.08100000,0.52200000,0.00000000,0.47800000,0.45555253,0.97755253,0.16343485,0.34132073,0.02779932,0.00784541
0.78333333,0.46500000,0.37680000,0.08580000,0.53740000,0.00000000,0.46260000,0.43898380,0.97638380,0.16120539,0.33969364,0.02617224,0.00751562
0.80000000,0.46500000,0.35700000,0.08720000,0.55580000,0.00000000,0.44420000,0.41937811,0.97517811,0.15731418,0.33815037,0.02462897,0.00735587
0.81666667,0.46500000,0.34020000,0.08900000,0.57080000,0.00000000,0.42920000,0.40344022,0.97424022,0.15442741,0.33669482,0.02317341,0.00710591
0.83333333,0.46500000,0.31960000,0.09040000,0.59000000,0.00000000,0.41000000,0.38325943,0.97325943,0.14944311,0.33532068,0.02179927,0.00701926
0.85000000,0.46500000,0.29920000,0.09120000,0.60960000,0.00000000,0.39040000,0.36271830,0.97231830,0.14437397,0.33403570,0.02051429,0.00708479
0.86666667,0.46500000,0.28400000,0.09080000,0.62520000,0.00000000,0.37480000,0.34636609,0.97156609,0.14059569,0.33282637,0.01930496,0.00710128
0.88333333,0.46500000,0.26900000,0.08980000,0.64120000,0.00000000,0.35880000,0.32982404,0.97102404,0.13636413,0.33169434,0.01817293,0.00703016
0.90000000,0.46500000,0.25460000,0.09120000,0.65420000,0.00000000,0.34580000,0.31624574,0.97044574,0.13312896,0.33062541,0.01710401,0.00691484
0.91666667,0.46500000,0.23860000,0.09260000,0.66880000,0.00000000,0.33120000,0.30083574,0.96963574,0.12885796,0.32961663,0.01609522,0.00667576
0.93333333,0.46500000,0.22360000,0.09640000,0.68000000,0.00000000,0.32000000,0.28830776,0.96830776,0.12630523,0.32866469,0.01514329,0.00667367
0.95000000,0.46500000,0.20680000,0.09820000,0.69500000,0.00000000,0.30500000,0.27217516,0.96717516,0.12201373,0.32776997,0.01424856,0.00680856
0.96666667,0.46500000,0.19580000,0.09840000,0.70580000,0.00000000,0.29420000,0.26052317,0.96632317,0.11922209,0.32693070,0.01340929,0.00679791
0.98333333,0.46500000,0.18400000,0.09860000,0.71740000,0.00000000,0.28260000,0.24794888,0.96534888,0.11598311,0.32614016,0.01261875,0.00678839
1.00000000,0.46500000,0.17300000,0.09780000,0.72920000,0.00000000,0.27080000,0.23541557,0.96461557,0.11210281,0.32539672,0.01187532,0.00665392
0.00000000,0.48000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.53635902,0.23666839,0.23666839
0.01666667,0.48000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00869508,0.53011262,0.23042199,0.22632142
0.03333333,0.48000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.01739016,0.52391400,0.22422337,0.21618148
0.05000000,0.48000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.02608525,0.51776315,0.21807252,0.20624856
0.06666667,0.48000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.03478033,0.51166007,0.21196944,0.19652265
0.08333333,0.48000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.04347541,0.50560477,0.20591414,0.18700377
0.10000000,0.48000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.05217049,0.49959724,0.19990661,0.17769191
0.11666667,0.48000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.06086557,0.49363749,0.19394686,0.16858706
0.13333333,0.48000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.06956066,0.48772551,0.18803488,0.15968924
0.15000000,0.48000000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.07825574,0.48186130,0.18217067,0.15099844
0.16666667,0.48000000,0.99980000,0.00000000,0.00020000,0.00000000,0.99980000,0.99980000,1.00000000,0.08691839,0.47604494,0.17635431,0.14252581
0.18333333,0.48000000,0.99960000,0.00000000,0.00040000,0.00000000,0.99960000,0.99960000,1.00000000,0.09557227,0.47027858,0.17058795,0.13426164
0.20000000,0.48000000,0.99900000,0.00000000,0.00100000,0.00000000,0.99900000,0.99900000,1.00000000,0.10414360,0.46456410,0.16487347,0.12622987
0.21666667,0.48000000,0.99880000,0.00020000,0.00100000,0.00000000,0.99900000,0.99899212,0.99999212,0.11282223,0.45890012,0.15920949,0.11837798
0.23333333,0.48000000,0.99760000,0.00020000,0.00220000,0.00000000,0.99780000,0.99777497,0.99997497,0.12122219,0.45328971,0.15359907,0.11080815
0.25000000,0.48000000,0.99560000,0.00040000,0.00400000,0.00000000,0.99600000,0.99595601,0.99995601,0.12952203,0.44773873,0.14804810,0.10350810
0.26666667,0.48000000,0.99360000,0.00060000,0.00580000,0.00000000,0.99420000,0.99411334,0.99991334,0.13769805,0.44225379,0.14256316,0.09641448
0.28333333,0.48000000,0.99180000,0.00060000,0.00760000,0.00000000,0.99240000,0.99226962,0.99986962,0.14584279,0.43683503,0.13714440,0.08954953
0.30000000,0.48000000,0.98760000,0.00100000,0.01140000,0.00000000,0.98860000,0.98841726,0.99981726,0.15350721,0.43148465,0.13179402,0.08303818
0.31666667,0.48000000,0.98160000,0.00180000,0.01660000,0.00000000,0.98340000,0.98311161,0.99971161,0.16073431,0.42621349,0.12652286,0.07682984
0.33333333,0.48000000,0.97560000,0.00240000,0.02200000,0.00000000,0.97800000,0.97759617,0.99959617,0.16772068,0.42103617,0.12134554,0.07087817
0.35000000,0.48000000,0.96620000,0.00380000,0.03000000,0.00000000,0.97000000,0.96945673,0.99945673,0.17392857,0.41595416,0.11626353,0.06531842
0.36666667,0.48000000,0.95600000,0.00480000,0.03920000,0.00000000,0.96080000,0.96002107,0.99922107,0.17977132,0.41097909,0.11128846,0.06009597
0.38333333,0.48000000,0.94380000,0.00640000,0.04980000,0.00000000,0.95020000,0.94924858,0.99904858,0.18508940,0.40611665,0.10642602,0.05521057
0.40000000,0.48000000,0.92900000,0.00980000,0.06120000,0.00000000,0.93880000,0.93748903,0.99868903,0.18993294,0.40137448,0.10168385,0.05060327
0.41666667,0.48000000,0.91640000,0.01120000,0.07240000,0.00000000,0.92760000,0.92589867,0.99829867,0.19445560,0.39675387,0.09706324,0.04620669
0.43333333,0.48000000,0.90260000,0.01360000,0.08380000,0.00000000,0.91620000,0.91409809,0.99789809,0.19890790,0.39224442,0.09255379,0.04208226
0.45000000,0.48000000,0.88240000,0.01780000,0.09980000,0.00000000,0.90020000,0.89751121,0.99731121,0.20171279,0.38786992,0.08817929,0.03843726
0.46666667,0.48000000,0.86000000,0.02300000,0.11700000,0.00000000,0.88300000,0.87958327,0.99658327,0.20370294,0.38363336,0.08394273,0.03503615
0.48333333,0.48000000,0.83600000,0.02640000,0.13760000,0.00000000,0.86240000,0.85818695,0.99578695,0.20472153,0.37954145,0.07985082,0.03210760
0.50000000,0.48000000,0.81140000,0.03040000,0.15820000,0.00000000,0.84180000,0.83679063,0.99499063,0.20555305,0.37560671,0.07591608,0.02946863
0.51666667,0.48000000,0.78940000,0.03280000,0.17780000,0.00000000,0.82220000,0.81621507,0.99401507,0.20611278,0.37182842,0.07213779,0.02697112
0.53333333,0.48000000,0.76520000,0.03700000,0.19780000,0.00000000,0.80220000,0.79512142,0.99292142,0.20612465,0.36819685,0.06850622,0.02461312
0.55000000,0.48000000,0.74220000,0.03960000,0.21820000,0.00000000,0.78180000,0.77366269,0.99186269,0.20588695,0.36471322,0.06502259,0.02254462
0.56666667,0.48000000,0.72000000,0.04440000,0.23560000,0.00000000,0.76440000,0.75499118,0.99059118,0.20694344,0.36136253,0.06167189,0.02066271
0.58333333,0.48000000,0.69200000,0.04920000,0.25880000,0.00000000,0.74120000,0.73072196,0.98952196,0.20541253,0.35814692,0.05845629,0.01916884
0.60000000,0.48000000,0.66620000,0.05380000,0.28000000,0.00000000,0.72000000,0.70851098,0.98851098,0.20408328,0.35507530,0.05538467,0.01769975
0.61666667,0.48000000,0.64300000,0.05840000,0.29860000,0.00000000,0.70140000,0.68854835,0.98714835,0.20359486,0.35213576,0.05244513,0.01636085
0.63333333,0.48000000,0.61780000,0.06300000,0.31920000,0.00000000,0.68080000,0.66685198,0.98605198,0.20216916,0.34932268,0.04963205,0.01523185
0.65000000,0.48000000,0.59140000,0.06840000,0.34020000,0.00000000,0.65980000,0.64435855,0.98455855,0.19980575,0.34663398,0.04694335,0.01414083
0.66666667,0.48000000,0.56960000,0.07020000,0.36020000,0.00000000,0.63980000,0.62324395,0.98344395,0.19773217,0.34407576,0.04438513,0.01321401
0.68333333,0.48000000,0.54460000,0.07600000,0.37940000,0.00000000,0.62060000,0.60233121,0.98173121,0.19611384,0.34163315,0.04194251,0.01246783
0.70000000,0.48000000,0.51820000,0.07960000,0.40220000,0.00000000,0.59780000,0.57824344,0.98044344,0.19227546,0.33931387,0.03962324,0.01189020
0.71666667,0.48000000,0.49560000,0.08340000,0.42100000,0.00000000,0.57900000,0.55817402,0.97917402,0.18951705,0.33711503,0.03742440,0.01128302
0.73333333,0.48000000,0.47060000,0.08540000,0.44400000,0.00000000,0.55600000,0.53401137,0.97801137,0.18495125,0.33502710,0.03533647,0.01090791
0.75000000,0.48000000,0.44780000,0.08840000,0.46380000,0.00000000,0.53620000,0.51258877,0.97638877,0.18214451,0.33305499,0.03336436,0.01066974
0.76666667,0.48000000,0.42400000,0.09260000,0.48340000,0.00000000,0.51660000,0.49171644,0.97511644,0.17855371,0.33119096,0.03150033,0.01037917
0.78333333,0.48000000,0.39960000,0.09800000,0.50240000,0.00000000,0.49760000,0.47117319,0.97357319,0.17525286,0.32942756,0.02973693,0.01015690
0.80000000,0.48000000,0.38020000,0.09760000,0.52220000,0.00000000,0.47780000,0.45027990,0.97247990,0.17078229,0.32776284,0.02807221,0.00991173
0.81666667,0.48000000,0.36180000,0.10100000,0.53720000,0.00000000,0.46280000,0.43366550,0.97086550,0.16829154,0.32618514,0.02649450,0.00958353
0.83333333,0.48000000,0.34320000,0.10340000,0.55340000,0.00000000,0.44660000,0.41603822,0.96943822,0.16495342,0.32468550,0.02499487,0.00946049
0.85000000,0.48000000,0.32700000,0.10560000,0.56740000,0.00000000,0.43260000,0.40069608,0.96809608,0.16206595,0.32326789,0.02357726,0.00919132
0.86666667,0.48000000,0.30840000,0.10560000,0.58600000,0.00000000,0.41400000,0.38100426,0.96700426,0.15719333,0.32192674,0.02223610,0.00921163
0.88333333,0.48000000,0.29020000,0.10700000,0.60280000,0.00000000,0.39720000,0.36261786,0.96541786,0.15307553,0.32066927,0.02097864,0.00920703
0.90000000,0.48000000,0.27240000,0.10960000,0.61800000,0.00000000,0.38200000,0.34654883,0.96454883,0.14902155,0.31948474,0.01979411,0.00904780
0.91666667,0.48000000,0.25580000,0.11120000,0.63300000,0.00000000,0.36700000,0.33043326,0.96343326,0.14540461,0.31836953,0.01867890,0.00905118
0.93333333,0.48000000,0.24240000,0.11240000,0.64520000,0.00000000,0.35480000,0.31770355,0.96290355,0.14253109,0.31731316,0.01762253,0.00898835
0.95000000,0.48000000,0.22940000,0.11220000,0.65840000,0.00000000,0.34160000,0.30393662,0.96233662,0.13876040,0.31631565,0.01662502,0.00889768
0.96666667,0.48000000,0.21480000,0.11400000,0.67120000,0.00000000,0.32880000,0.28997818,0.96117818,0.13462825,0.31537489,0.01568426,0.00860395
0.98333333,0.48000000,0.20060000,0.11400000,0.68540000,0.00000000,0.31460000,0.27497331,0.96037331,0.13036411,0.31448921,0.01479858,0.00869387
1.00000000,0.48000000,0.18980000,0.11340000,0.69680000,0.00000000,0.30320000,0.26245804,0.95925804,0.12728809,0.31365988,0.01396925,0.00870837
0.00000000,0.49500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.52956979,0.24345761,0.24345761
0.01666667,0.49500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00869508,0.52332340,0.23721121,0.23311065
0.03333333,0.49500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.01739016,0.51712477,0.23101259,0.22297070
0.05000000,0.49500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.02608525,0.51097392,0.22486174,0.21303778
0.06666667,0.49500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.03478033,0.50487085,0.21875866,0.20331188
0.08333333,0.49500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.04347541,0.49881555,0.21270336,0.19379299
0.10000000,0.49500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.05217049,0.49280802,0.20669584,0.18448113
0.11666667,0.49500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.06086557,0.48684826,0.20073608,0.17537629
0.13333333,0.49500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.06956066,0.48093628,0.19482410,0.16647846
0.15000000,0.49500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.07825574,0.47507208,0.18895989,0.15778766
0.16666667,0.49500000,1.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,0.08695082,0.46925565,0.18314346,0.14930388
0.18333333,0.49500000,0.99980000,0.00000000,0.00020000,0.00000000,0.99980000,0.99980000,1.00000000,0.09561023,0.46348846,0.17737628,0.14104020
0.20000000,0.49500000,0.99920000,0.00000000,0.00080000,0.00000000,0.99920000,0.99920000,1.00000000,0.10417649,0.45777191,0.17165973,0.13300348
0.21666667,0.49500000,0.99880000,0.00020000,0.00100000,0.00000000,0.99900000,0.99899212,0.99999212,0.11282223,0.45210740,0.16599522,0.12516371
0.23333333,0.49500000,0.99840000,0.00020000,0.00140000,0.00000000,0.99860000,0.99857497,0.99997497,0.12140894,0.44649217,0.16037999,0.11754851
0.25000000,0.49500000,0.99700000,0.00040000,0.00260000,0.00000000,0.99740000,0.99735601,0.99995601,0.12981914,0.44093556,0.15482338,0.11018677
0.26666667,0.49500000,0.99500000,0.00060000,0.00440000,0.00000000,0.99560000,0.99551334,0.99991334,0.13807540,0.43544067,0.14932849,0.10310509
0.28333333,0.49500000,0.99260000,0.00060000,0.00680000,0.00000000,0.99320000,0.99306962,0.99986962,0.14610626,0.43001149,0.14389931,0.09626221
0.30000000,0.49500000,0.98980000,0.00100000,0.00920000,0.00000000,0.99080000,0.99061726,0.99981726,0.15404978,0.42464671,0.13853453,0.08963990
0.31666667,0.49500000,0.98620000,0.00180000,0.01200000,0.00000000,0.98800000,0.98771161,0.99971161,0.16194608,0.41935433,0.13324215,0.08328508
0.33333333,0.49500000,0.97920000,0.00240000,0.01840000,0.00000000,0.98160000,0.98119617,0.99959617,0.16868983,0.41414498,0.12803280,0.07735396
0.35000000,0.49500000,0.97200000,0.00400000,0.02400000,0.00000000,0.97600000,0.97542316,0.99942316,0.17557200,0.40902662,0.12291444,0.07163054
0.36666667,0.49500000,0.96240000,0.00500000,0.03260000,0.00000000,0.96740000,0.96661764,0.99921764,0.18159167,0.40400608,0.11789390,0.06632501
0.38333333,0.49500000,0.95260000,0.00660000,0.04080000,0.00000000,0.95920000,0.95814158,0.99894158,0.18755782,0.39909060,0.11297842,0.06123757
0.40000000,0.49500000,0.93820000,0.01040000,0.05140000,0.00000000,0.94860000,0.94714542,0.99854542,0.19277739,0.39428651,0.10817433,0.05654692
0.41666667,0.49500000,0.92500000,0.01240000,0.06260000,0.00000000,0.93740000,0.93558481,0.99818481,0.19745637,0.38960021,0.10348803,0.05210749
0.43333333,0.49500000,0.91180000,0.01460000,0.07360000,0.00000000,0.92640000,0.92408314,0.99768314,0.20197784,0.38503142,0.09891924,0.04792155
0.45000000,0.49500000,0.89640000,0.01900000,0.08460000,0.00000000,0.91540000,0.91254371,0.99714371,0.20639618,0.38057018,0.09445799,0.04391469
0.46666667,0.49500000,0.87600000,0.02400000,0.10000000,0.00000000,0.90000000,0.89647483,0.99647483,0.20920340,0.37624178,0.09012959,0.04039980
